Opent,Open,High,Low,Close,Volume,Close time,Volume pair,TradeNr,useless,useless2,nothing
1682847720000,29232.25000000,29245.22000000,29226.47000000,29243.94000000,28.44263000,1682847899999,831501.42861810,978,20.34924000,594865.36069060,0
1682847900000,29243.94000000,29248.33000000,29243.94000000,29248.33000000,9.77700000,1682848079999,285942.95932200,647,4.88160000,142768.48156100,0
1682848080000,29248.32000000,29254.27000000,29248.32000000,29254.26000000,19.91162000,1682848259999,582453.31808050,807,14.15299000,414003.45270800,0
1682848260000,29254.26000000,29256.14000000,29254.26000000,29256.14000000,13.32356000,1682848439999,389778.98244230,498,8.61426000,252009.35611980,0
1682848440000,29256.14000000,29258.75000000,29256.13000000,29258.75000000,12.89490000,1682848619999,377279.10795020,640,4.49996000,131658.25670430,0
1682848620000,29258.75000000,29260.80000000,29255.63000000,29258.60000000,20.27137000,1682848799999,593118.31103720,910,5.75669000,168429.37589990,0
1682848800000,29258.61000000,29276.37000000,29258.60000000,29276.37000000,39.81846000,1682848979999,1165514.39253340,1263,28.51057000,834502.48196520,0
1682848980000,29276.37000000,29300.00000000,29273.42000000,29295.61000000,85.89611000,1682849159999,2516009.24020070,2072,48.00690000,1406134.78353150,0
1682849160000,29295.61000000,29300.00000000,29289.24000000,29290.62000000,39.33504000,1682849339999,1152315.04368710,1245,18.32401000,536795.51633660,0
1682849340000,29290.63000000,29300.32000000,29290.63000000,29297.74000000,23.29757000,1682849519999,682519.43112940,867,13.50643000,395686.71779860,0
1682849520000,29297.74000000,29297.74000000,29294.64000000,29294.65000000,15.52628000,1682849699999,454868.39967890,706,6.59322000,193159.97563980,0
1682849700000,29294.64000000,29312.15000000,29294.64000000,29305.77000000,41.95866000,1682849879999,1229647.29800500,1161,21.30693000,624405.20928630,0
1682849880000,29305.77000000,29315.00000000,29304.56000000,29307.28000000,32.77359000,1682850059999,960600.63404470,1134,13.21798000,387409.78723370,0
1682850060000,29307.27000000,29313.17000000,29294.25000000,29294.26000000,36.18399000,1682850239999,1060439.54734050,1150,10.00229000,293155.68843620,0
1682850240000,29294.26000000,29294.26000000,29281.32000000,29281.33000000,20.65890000,1682850419999,604982.46869940,720,4.64964000,136156.83465430,0
1682850420000,29281.33000000,29281.33000000,29280.24000000,29280.24000000,7.68780000,1682850599999,225103.76220170,644,2.83380000,82975.74038550,0
1682850600000,29280.24000000,29280.25000000,29268.03000000,29268.04000000,28.14144000,1682850779999,823835.31294890,1169,10.02279000,293406.21266920,0
1682850780000,29268.03000000,29268.04000000,29259.16000000,29261.33000000,28.89271000,1682850959999,845437.55419320,954,9.01479000,263777.72125690,0
1682850960000,29261.34000000,29261.34000000,29246.74000000,29246.74000000,23.70786000,1682851139999,693475.15277280,891,6.59024000,192763.37185970,0
1682851140000,29246.75000000,29248.02000000,29242.13000000,29242.14000000,15.46518000,1682851319999,452284.91379050,827,5.80021000,169631.67929360,0
1682851320000,29242.13000000,29242.14000000,29222.14000000,29222.15000000,53.36271000,1682851499999,1559851.01622010,1384,6.79659000,198666.16765160,0
1682851500000,29222.15000000,29231.67000000,29200.48000000,29230.52000000,72.73492000,1682851679999,2125166.92349100,1898,33.53341000,979818.56882160,0
1682851680000,29230.52000000,29230.53000000,29178.56000000,29186.91000000,163.57242000,1682851859999,4776370.10557840,2791,32.58437000,951341.20437190,0
1682851860000,29186.90000000,29225.09000000,29186.90000000,29225.09000000,38.59747000,1682852039999,1127322.62362550,1499,26.50150000,774071.00514480,0
1682852040000,29225.08000000,29226.03000000,29215.48000000,29222.56000000,28.37042000,1682852219999,829046.06624510,1000,8.57555000,250595.78196430,0
1682852220000,29222.56000000,29222.56000000,29217.64000000,29221.93000000,8.91760000,1682852399999,260583.20344870,659,4.73883000,138472.80857690,0
1682852400000,29221.92000000,29235.99000000,29221.92000000,29227.13000000,41.16634000,1682852579999,1203256.71312340,1234,24.51699000,716599.23940890,0
1682852580000,29227.13000000,29227.53000000,29224.81000000,29225.30000000,16.71436000,1682852759999,488508.78986790,815,6.45499000,188659.87924270,0
1682852760000,29225.29000000,29231.58000000,29224.86000000,29224.86000000,19.76079000,1682852939999,577551.12258770,999,7.76114000,226833.96781010,0
1682852940000,29224.86000000,29224.87000000,29223.14000000,29223.14000000,11.61997000,1682853119999,339574.30908190,592,5.99713000,175255.09488170,0
1682853120000,29223.15000000,29223.88000000,29220.14000000,29223.87000000,13.39498000,1682853299999,391425.93884870,812,6.94299000,202883.40955840,0
1682853300000,29223.88000000,29223.88000000,29212.17000000,29212.18000000,34.35387000,1682853479999,1003736.67089140,1047,6.42982000,187867.26780710,0
1682853480000,29212.18000000,29231.95000000,29201.20000000,29231.94000000,70.60215000,1682853659999,2062598.08704050,1744,20.53670000,600020.11287730,0
1682853660000,29231.94000000,29252.32000000,29231.94000000,29234.49000000,60.49951000,1682853839999,1769162.51217870,1775,24.89201000,727938.02297220,0
1682853840000,29234.49000000,29237.13000000,29223.20000000,29223.21000000,19.06210000,1682854019999,557268.06981150,806,8.53961000,249657.84667820,0
1682854020000,29223.21000000,29223.21000000,29210.90000000,29214.77000000,13.96111000,1682854199999,407884.43713540,879,6.57983000,192222.26448720,0
1682854200000,29214.76000000,29214.77000000,29210.96000000,29212.01000000,18.07319000,1682854379999,527961.41743120,629,7.59395000,221831.89849460,0
1682854380000,29212.02000000,29212.02000000,29196.28000000,29205.31000000,26.41191000,1682854559999,771280.66241010,1028,8.06286000,235459.14920550,0
1682854560000,29205.30000000,29207.00000000,29202.04000000,29206.99000000,15.50419000,1682854739999,452777.75391550,696,7.99293000,233423.33943450,0
1682854740000,29207.00000000,29207.00000000,29178.33000000,29179.95000000,44.74892000,1682854919999,1306224.76544560,1117,12.12190000,353786.21852020,0
1682854920000,29179.96000000,29197.14000000,29179.95000000,29186.98000000,45.19649000,1682855099999,1319198.29980490,1171,23.31116000,680390.13943990,0
1682855100000,29186.98000000,29186.99000000,29160.53000000,29173.44000000,54.72594000,1682855279999,1596691.96637590,1721,18.99063000,554015.30371590,0
1682855280000,29173.43000000,29196.97000000,29173.43000000,29194.57000000,20.74909000,1682855459999,605688.08343240,1094,10.82955000,316089.78686050,0
1682855460000,29194.56000000,29206.32000000,29192.97000000,29204.26000000,30.22372000,1682855639999,882559.56444550,1002,16.80676000,490771.03244040,0
1682855640000,29204.26000000,29204.27000000,29199.91000000,29199.91000000,16.70557000,1682855819999,487823.45961620,672,4.83358000,141147.21333180,0
1682855820000,29199.92000000,29199.92000000,29182.71000000,29197.01000000,45.54514000,1682855999999,1329558.67425850,1033,14.50081000,423293.56779160,0
1682856000000,29197.02000000,29199.03000000,29193.81000000,29196.81000000,37.04308000,1682856179999,1081542.48577790,1313,19.78602000,577684.86465220,0
1682856180000,29196.82000000,29199.49000000,29196.81000000,29199.48000000,26.10452000,1682856359999,762175.62783690,907,15.51246000,452919.38223800,0
1682856360000,29199.48000000,29199.77000000,29189.91000000,29189.92000000,29.71159000,1682856539999,867452.23661800,1016,11.25537000,328586.87684650,0
1682856540000,29189.91000000,29189.92000000,29189.91000000,29189.91000000,16.28140000,1682856719999,475252.67770120,747,7.70272000,224841.78058240,0
1682856720000,29189.92000000,29204.74000000,29189.91000000,29204.74000000,26.22065000,1682856899999,765592.44010040,1037,20.62721000,602271.49502290,0
1682856900000,29204.74000000,29213.62000000,29204.74000000,29213.61000000,25.49139000,1682857079999,744568.78514900,1036,20.33849000,594058.89540590,0
1682857080000,29213.61000000,29225.80000000,29213.44000000,29213.45000000,32.66221000,1682857259999,954414.20670210,1181,13.23628000,386734.79264470,0
1682857260000,29213.45000000,29213.45000000,29200.00000000,29202.30000000,22.54777000,1682857439999,658501.97598550,722,7.86445000,229677.03328460,0
1682857440000,29202.30000000,29202.37000000,29186.68000000,29188.92000000,32.56259000,1682857619999,950589.46415040,1042,11.57228000,337846.89557520,0
1682857620000,29188.92000000,29203.95000000,29188.91000000,29203.67000000,26.33673000,1682857799999,768903.88277820,988,15.54584000,453888.34141840,0
1682857800000,29203.67000000,29203.68000000,29187.49000000,29189.12000000,57.43970000,1682857979999,1676940.32965390,1089,26.68594000,779046.89466190,0
1682857980000,29189.12000000,29196.40000000,29189.12000000,29193.48000000,27.77350000,1682858159999,810804.58831600,932,8.95796000,261512.27898180,0
1682858160000,29193.48000000,29204.49000000,29182.74000000,29204.49000000,30.14056000,1682858339999,879874.38983310,1053,17.06068000,498018.37098660,0
1682858340000,29204.49000000,29209.63000000,29204.48000000,29205.31000000,26.90431000,1682858519999,785793.20034810,904,12.05377000,352048.88319600,0
1682858520000,29205.31000000,29223.83000000,29205.31000000,29223.82000000,29.88668000,1682858699999,873141.19344490,1163,18.74511000,547627.36891030,0
1682858700000,29223.83000000,29229.63000000,29223.82000000,29229.63000000,18.49631000,1682858879999,540579.75640580,738,9.89317000,289138.78046820,0
1682858880000,29229.63000000,29233.20000000,29229.62000000,29233.20000000,14.46737000,1682859059999,422905.03539490,841,10.23556000,299203.46874360,0
1682859060000,29233.19000000,29242.47000000,29233.19000000,29240.31000000,32.73616000,1682859239999,957185.28214730,1032,15.93585000,465940.97348430,0
1682859240000,29240.30000000,29242.75000000,29236.85000000,29239.72000000,19.44970000,1682859419999,568726.69186540,802,6.62602000,193750.52537580,0
1682859420000,29239.72000000,29249.97000000,29230.00000000,29238.20000000,43.83932000,1682859599999,1281987.14512430,1574,19.25008000,562907.88174630,0
1682859600000,29238.20000000,29239.98000000,29237.29000000,29237.29000000,26.05433000,1682859779999,761796.68031090,980,6.43182000,188054.59552810,0
1682859780000,29237.30000000,29244.98000000,29237.29000000,29244.97000000,12.59099000,1682859959999,368160.77791710,714,7.61561000,222682.43455230,0
1682859960000,29244.97000000,29272.70000000,29244.97000000,29259.20000000,59.37640000,1682860139999,1737553.28070040,1653,32.67034000,955937.20136760,0
1682860140000,29259.21000000,29274.43000000,29259.20000000,29263.08000000,25.36015000,1682860319999,742221.70982450,1072,8.50717000,248961.55729690,0
1682860320000,29263.08000000,29263.09000000,29256.96000000,29260.62000000,18.30167000,1682860499999,535515.19961380,826,8.76563000,256471.86339270,0
1682860500000,29260.63000000,29275.44000000,29260.62000000,29261.76000000,31.06223000,1682860679999,909106.44938680,1155,18.44651000,539873.15305130,0
1682860680000,29261.76000000,29266.34000000,29261.75000000,29263.93000000,16.79075000,1682860859999,491353.70345690,623,8.01597000,234575.36147350,0
1682860860000,29263.92000000,29282.50000000,29263.88000000,29280.61000000,70.01773000,1682861039999,2049668.58397470,1405,47.47899000,1389780.77537630,0
1682861040000,29280.61000000,29314.29000000,29280.60000000,29308.46000000,98.34059000,1682861219999,2881382.37820700,2368,54.79030000,1605273.03558660,0
1682861220000,29308.46000000,29330.14000000,29281.19000000,29281.20000000,114.09673000,1682861399999,3344391.83212810,2279,63.28931000,1855261.78720520,0
1682861400000,29281.20000000,29301.23000000,29255.13000000,29268.49000000,137.48574000,1682861579999,4025879.02324450,2226,45.67875000,1337612.71808880,0
1682861580000,29268.50000000,29270.77000000,29257.75000000,29270.77000000,39.95690000,1682861759999,1169280.78720620,1219,19.35556000,566378.64320110,0
1682861760000,29270.76000000,29274.34000000,29265.97000000,29274.34000000,16.82577000,1682861939999,492468.49198250,902,6.69672000,196002.76784420,0
1682861940000,29274.33000000,29274.41000000,29267.98000000,29274.41000000,15.93898000,1682862119999,466557.53367770,852,6.63426000,194188.60380010,0
1682862120000,29274.40000000,29274.56000000,29271.28000000,29274.56000000,30.39778000,1682862299999,889870.56024130,730,11.63323000,340550.01999020,0
1682862300000,29274.55000000,29291.20000000,29274.55000000,29291.19000000,15.80550000,1682862479999,462904.48707850,980,8.68207000,254264.54033160,0
1682862480000,29291.19000000,29297.52000000,29285.32000000,29292.06000000,39.20875000,1682862659999,1148507.58206330,1172,18.51032000,542178.55755070,0
1682862660000,29292.06000000,29292.29000000,29283.49000000,29287.40000000,24.25903000,1682862839999,710510.89729710,880,10.34574000,303003.77390810,0
1682862840000,29287.40000000,29291.33000000,29287.40000000,29291.32000000,11.30733000,1682863019999,331199.34490260,642,7.16801000,209954.30622810,0
1682863020000,29291.32000000,29292.51000000,29291.29000000,29292.51000000,32.24368000,1682863199999,944466.29014230,646,14.74986000,432048.32280090,0
1682863200000,29292.51000000,29300.00000000,29290.83000000,29290.84000000,33.68414000,1682863379999,986721.62615420,1090,15.87267000,464953.54180820,0
1682863380000,29290.85000000,29290.85000000,29290.84000000,29290.85000000,7.03626000,1682863559999,206097.99810430,528,3.22459000,94450.98200150,0
1682863560000,29290.85000000,29290.85000000,29284.80000000,29284.81000000,41.14624000,1682863739999,1205114.41773790,999,8.03352000,235275.16842760,0
1682863740000,29284.80000000,29290.85000000,29276.19000000,29276.19000000,49.00604000,1682863919999,1435065.97162810,1357,25.20328000,738037.52109950,0
1682863920000,29276.20000000,29282.04000000,29276.19000000,29280.34000000,21.19771000,1682864099999,620679.77319770,781,8.85109000,259156.02345040,0
1682864100000,29280.33000000,29280.34000000,29262.55000000,29262.55000000,24.78962000,1682864279999,725731.19333110,966,11.10248000,325063.21982340,0
1682864280000,29262.55000000,29262.56000000,29255.00000000,29258.61000000,25.28210000,1682864459999,739736.51321770,1005,9.84944000,288179.92730060,0
1682864460000,29258.60000000,29267.98000000,29258.60000000,29259.90000000,36.03397000,1682864639999,1054456.98214810,1187,16.52546000,483573.74650850,0
1682864640000,29259.90000000,29269.96000000,29259.74000000,29269.95000000,22.28872000,1682864819999,652270.63834740,865,14.77059000,432262.05751580,0
1682864820000,29269.96000000,29273.00000000,29269.95000000,29271.96000000,20.82580000,1682864999999,609616.03017600,934,8.70785000,254895.27035960,0
1682865000000,29271.97000000,29277.07000000,29263.32000000,29277.07000000,37.56766000,1682865179999,1099687.48759020,1058,24.21963000,709008.00920660,0
1682865180000,29277.07000000,29286.68000000,29277.06000000,29281.80000000,36.90638000,1682865359999,1080704.68093160,1342,18.12563000,530743.78338840,0
1682865360000,29281.79000000,29320.00000000,29281.79000000,29319.07000000,81.55456000,1682865539999,2389781.90587210,1977,53.80410000,1576495.01625100,0
1682865540000,29319.06000000,29436.49000000,29319.06000000,29389.52000000,569.29289000,1682865719999,16729635.05464510,8785,413.02232000,12135387.43141860,0
1682865720000,29389.51000000,29389.52000000,29350.00000000,29358.94000000,126.01860000,1682865899999,3700914.35522470,2638,73.03971000,2144965.69432640,0
1682865900000,29358.95000000,29365.28000000,29330.07000000,29363.90000000,93.13723000,1682866079999,2733636.83331870,2098,54.56774000,1601530.87277280,0
1682866080000,29363.89000000,29389.50000000,29363.87000000,29367.50000000,104.80399000,1682866259999,3078952.34925460,2298,63.18871000,1856332.47931040,0
1682866260000,29367.50000000,29393.19000000,29365.10000000,29377.73000000,115.93930000,1682866439999,3406067.00677570,1713,62.17904000,1826735.71541790,0
1682866440000,29377.72000000,29390.68000000,29374.34000000,29387.13000000,39.00595000,1682866619999,1146024.41133560,1140,24.54272000,721066.80833860,0
1682866620000,29387.13000000,29406.65000000,29387.12000000,29395.01000000,79.63212000,1682866799999,2341010.82273620,1847,52.61987000,1546846.59123370,0
1682866800000,29395.01000000,29649.00000000,29395.00000000,29575.42000000,1245.97145000,1682866979999,36821410.55433020,20253,753.01716000,22246907.27039250,0
1682866980000,29575.42000000,29628.91000000,29562.50000000,29564.58000000,351.14953000,1682867159999,10390832.20006310,6790,181.79731000,5379105.13301130,0
1682867160000,29564.57000000,29589.68000000,29530.50000000,29543.55000000,296.76637000,1682867339999,8772490.98040180,4975,169.41667000,5007429.68141010,0
1682867340000,29543.55000000,29578.00000000,29523.74000000,29562.11000000,168.79773000,1682867519999,4986871.41709350,4378,75.77770000,2238632.78078520,0
1682867520000,29562.11000000,29589.66000000,29548.34000000,29574.91000000,104.73800000,1682867699999,3097234.26701130,3109,53.24221000,1574358.64724300,0
1682867700000,29574.90000000,29763.98000000,29574.90000000,29717.03000000,579.27152000,1682867879999,17195724.47451380,13445,349.67567000,10379954.50860470,0
1682867880000,29717.03000000,29865.97000000,29717.03000000,29861.24000000,1440.92590000,1682868059999,42965247.67036360,18318,751.47729000,22399183.92155540,0
1682868060000,29861.25000000,29861.67000000,29783.07000000,29794.59000000,338.96672000,1682868239999,10104382.17942950,7447,173.92870000,5184210.44449290,0
1682868240000,29794.59000000,29800.00000000,29723.72000000,29798.78000000,422.24813000,1682868419999,12570838.08055980,7806,209.11232000,6225139.97543910,0
1682868420000,29798.78000000,29830.00000000,29780.33000000,29820.99000000,376.80663000,1682868599999,11231850.94173420,5943,232.22227000,6921398.10686020,0
1682868600000,29820.98000000,29950.82000000,29820.98000000,29856.50000000,861.34464000,1682868779999,25751337.73387470,16299,530.46758000,15860141.50469140,0
1682868780000,29856.50000000,29925.00000000,29850.00000000,29904.26000000,248.86226000,1682868959999,7437718.85127980,5638,125.37864000,3747220.58993140,0
1682868960000,29904.26000000,29904.45000000,29835.02000000,29879.99000000,281.60951000,1682869139999,8413326.61944580,6185,128.29452000,3832220.64838900,0
1682869140000,29879.99000000,29969.39000000,29860.42000000,29908.20000000,600.24193000,1682869319999,17964481.87459250,7630,265.14304000,7934485.20069370,0
1682869320000,29908.20000000,29942.38000000,29866.38000000,29866.38000000,222.78708000,1682869499999,6659515.10485690,4929,99.26712000,2967127.76179180,0
1682869500000,29866.39000000,29890.00000000,29759.59000000,29778.10000000,410.94894000,1682869679999,12252199.37086390,7233,174.97259000,5215849.22618870,0
1682869680000,29778.09000000,29778.10000000,29557.49000000,29628.28000000,837.79750000,1682869859999,24833731.69434980,15761,376.31634000,11151552.71976120,0
1682869860000,29628.29000000,29699.99000000,29571.33000000,29683.67000000,471.53891000,1682870039999,13975139.29262680,8277,204.24523000,6053399.97896520,0
1682870040000,29683.66000000,29722.72000000,29680.80000000,29710.72000000,171.67914000,1682870219999,5099664.16837280,4467,81.60224000,2423793.99395530,0
1682870220000,29710.72000000,29718.45000000,29650.00000000,29655.18000000,363.58984000,1682870399999,10796591.53817120,4887,123.59805000,3669616.88019350,0
1682870400000,29655.18000000,29809.19000000,29655.18000000,29795.92000000,411.51613000,1682870579999,12238701.45256990,8663,272.25082000,8096048.24780710,0
1682870580000,29795.91000000,29870.22000000,29761.90000000,29788.67000000,524.25976000,1682870759999,15635973.75490780,9814,275.53155000,8217516.84017390,0
1682870760000,29788.67000000,29799.89000000,29769.99000000,29778.16000000,160.88137000,1682870939999,4791180.43408000,3291,89.62300000,2668954.31860360,0
1682870940000,29778.16000000,29832.69000000,29776.06000000,29790.00000000,296.01883000,1682871119999,8821815.24922200,4996,223.30683000,6654746.96440340,0
1682871120000,29790.00000000,29812.58000000,29711.85000000,29729.36000000,296.95152000,1682871299999,8836292.44310090,6182,154.93245000,4610315.16446450,0
1682871300000,29729.37000000,29823.14000000,29720.89000000,29750.08000000,289.37359000,1682871479999,8618760.04659560,4786,182.84095000,5445653.80942710,0
1682871480000,29750.08000000,29779.56000000,29747.44000000,29770.70000000,164.73848000,1682871659999,4902836.43181550,3250,99.40823000,2958394.42995100,0
1682871660000,29770.69000000,29800.11000000,29736.27000000,29743.56000000,143.98302000,1682871839999,4287485.33914900,3692,71.07302000,2116595.29577300,0
1682871840000,29743.55000000,29749.95000000,29714.77000000,29732.72000000,167.37321000,1682872019999,4976395.46675580,3825,86.32222000,2566267.36274590,0
1682872020000,29732.72000000,29732.73000000,29620.30000000,29632.08000000,409.36871000,1682872199999,12141212.12543890,7929,157.62421000,4673766.52093610,0
1682872200000,29632.09000000,29671.99000000,29625.21000000,29663.95000000,126.49887000,1682872379999,3750318.61794130,3815,75.61575000,2241673.27509310,0
1682872380000,29663.94000000,29706.94000000,29663.94000000,29672.56000000,102.74000000,1682872559999,3049677.26595280,3062,63.08446000,1872485.05033120,0
1682872560000,29672.55000000,29734.04000000,29669.85000000,29705.80000000,133.35867000,1682872739999,3959628.72781520,2968,78.07967000,2317877.70599980,0
1682872740000,29705.79000000,29705.80000000,29672.97000000,29694.60000000,81.83783000,1682872919999,2429969.74058290,2761,42.83879000,1271893.31499770,0
1682872920000,29694.59000000,29707.44000000,29684.44000000,29690.92000000,67.43236000,1682873099999,2002531.19739160,2438,36.44214000,1082161.67378400,0
1682873100000,29690.92000000,29732.89000000,29690.92000000,29710.00000000,81.94261000,1682873279999,2434635.00842740,2740,42.09168000,1250529.79332430,0
1682873280000,29710.00000000,29760.00000000,29707.34000000,29741.25000000,118.32735000,1682873459999,3519349.50260530,3185,77.25656000,2297618.27831110,0
1682873460000,29741.25000000,29770.53000000,29733.74000000,29740.08000000,93.76508000,1682873639999,2789659.83329620,2905,51.21878000,1523800.82006490,0
1682873640000,29740.09000000,29743.91000000,29725.36000000,29735.01000000,71.17493000,1682873819999,2116403.89045190,2079,34.42369000,1023546.47310950,0
1682873820000,29735.01000000,29741.73000000,29717.54000000,29717.55000000,44.90032000,1682873999999,1335019.33240550,1799,17.63924000,524491.32276980,0
1682874000000,29717.55000000,29751.96000000,29717.54000000,29740.51000000,120.03880000,1682874179999,3570037.93375030,2671,61.62388000,1832429.01832770,0
1682874180000,29740.50000000,29763.37000000,29700.03000000,29701.23000000,96.96210000,1682874359999,2883846.43330530,2251,30.84283000,917172.72256660,0
1682874360000,29701.23000000,29703.37000000,29674.63000000,29680.16000000,219.67398000,1682874539999,6522268.76332710,2490,64.21042000,1905988.93067050,0
1682874540000,29680.16000000,29705.96000000,29671.14000000,29705.94000000,74.36508000,1682874719999,2207375.38338920,3141,37.32487000,1107954.76748160,0
1682874720000,29705.94000000,29715.23000000,29705.94000000,29715.23000000,34.91699000,1682874899999,1037310.89477950,1285,26.21535000,778802.31656980,0
1682874900000,29715.23000000,29779.74000000,29710.06000000,29778.35000000,135.27243000,1682875079999,4023377.04049540,3002,85.98915000,2557238.13479900,0
1682875080000,29778.34000000,29787.64000000,29759.74000000,29780.27000000,118.37397000,1682875259999,3524498.42798640,2713,74.17753000,2208630.90797710,0
1682875260000,29780.27000000,29794.59000000,29774.79000000,29784.97000000,89.34834000,1682875439999,2661217.53217890,2197,50.27512000,1497485.31494250,0
1682875440000,29784.98000000,29784.98000000,29767.73000000,29779.99000000,35.63468000,1682875619999,1061049.21395640,1554,14.45920000,430526.67392330,0
1682875620000,29780.00000000,29781.16000000,29755.31000000,29770.14000000,38.54499000,1682875799999,1147357.35250170,1734,15.13223000,450388.91249220,0
1682875800000,29770.14000000,29770.15000000,29751.00000000,29769.02000000,44.25787000,1682875979999,1317154.77531650,1577,23.33745000,694492.77293120,0
1682875980000,29769.02000000,29825.41000000,29769.01000000,29792.63000000,137.07739000,1682876159999,4084520.82779010,3727,94.14088000,2804957.99345330,0
1682876160000,29792.63000000,29792.63000000,29770.02000000,29770.02000000,35.97120000,1682876339999,1071207.68993940,1527,14.43763000,429939.28341320,0
1682876340000,29770.02000000,29774.48000000,29750.00000000,29756.36000000,37.06266000,1682876519999,1103140.65498930,1557,18.67818000,555931.57187240,0
1682876520000,29756.37000000,29775.62000000,29756.36000000,29765.31000000,55.33258000,1682876699999,1647030.48687610,2643,32.18395000,957960.91992060,0
1682876700000,29765.32000000,29765.32000000,29735.57000000,29739.10000000,71.91217000,1682876879999,2139303.57107500,2140,27.28233000,811560.61747520,0
1682876880000,29739.10000000,29739.11000000,29708.05000000,29711.19000000,76.01884000,1682877059999,2259165.20991530,1817,22.25547000,661381.11545180,0
1682877060000,29711.19000000,29711.20000000,29682.35000000,29686.74000000,117.98796000,1682877239999,3503952.42922800,2338,41.67252000,1237519.71612240,0
1682877240000,29686.73000000,29686.74000000,29660.00000000,29670.48000000,126.07693000,1682877419999,3741405.80851900,2808,67.29634000,1997015.96533810,0
1682877420000,29670.48000000,29689.82000000,29644.36000000,29644.37000000,98.14736000,1682877599999,2911638.27052070,2422,35.81853000,1062506.54678130,0
1682877600000,29644.37000000,29657.06000000,29513.00000000,29580.30000000,571.00360000,1682877779999,16892664.04842320,10394,255.87247000,7570484.61987270,0
1682877780000,29580.29000000,29606.89000000,29546.81000000,29588.93000000,158.71531000,1682877959999,4695158.63104870,4574,86.60495000,2561728.62505250,0
1682877960000,29588.92000000,29650.00000000,29573.51000000,29581.50000000,256.31877000,1682878139999,7590093.73689180,4633,132.46025000,3921285.50951840,0
1682878140000,29581.49000000,29611.18000000,29580.00000000,29607.50000000,87.37269000,1682878319999,2585400.09850220,2802,46.25057000,1368534.98373730,0
1682878320000,29607.50000000,29654.39000000,29604.69000000,29654.38000000,138.21807000,1682878499999,4095513.06092020,3419,76.34917000,2262262.08779100,0
1682878500000,29654.39000000,29662.18000000,29634.32000000,29651.42000000,54.51068000,1682878679999,1616197.36159270,1760,28.57168000,847056.21437410,0
1682878680000,29651.42000000,29670.57000000,29641.78000000,29670.56000000,71.18515000,1682878859999,2111192.69894510,1918,47.57664000,1410928.03150000,0
1682878860000,29670.56000000,29671.69000000,29633.99000000,29640.19000000,76.84139000,1682879039999,2278932.27198560,1954,32.04641000,950425.93196090,0
1682879040000,29640.20000000,29658.16000000,29610.98000000,29658.15000000,124.96058000,1682879219999,3702350.08718380,2625,68.27391000,2022775.55382090,0
1682879220000,29658.16000000,29658.16000000,29645.40000000,29645.41000000,35.59854000,1682879399999,1055554.25431210,1104,11.24779000,333494.43249160,0
1682879400000,29645.41000000,29645.51000000,29629.82000000,29629.82000000,27.57882000,1682879579999,817526.50687190,1284,9.71758000,288068.56615530,0
1682879580000,29629.81000000,29629.81000000,29589.94000000,29601.34000000,84.14690000,1682879759999,2491041.75112970,2347,28.02384000,829500.14925990,0
1682879760000,29601.34000000,29608.88000000,29592.55000000,29598.01000000,86.29618000,1682879939999,2554607.19327990,1855,27.64490000,818313.67358900,0
1682879940000,29598.01000000,29615.90000000,29598.00000000,29607.69000000,67.78319000,1682880119999,2006908.91002790,1413,29.97598000,887478.83573220,0
1682880120000,29607.69000000,29617.73000000,29607.68000000,29616.47000000,31.92539000,1682880299999,945415.88255650,1190,15.25100000,451604.30749170,0
1682880300000,29616.46000000,29616.47000000,29556.17000000,29556.33000000,125.54395000,1682880479999,3714021.78925000,3122,63.80656000,1887780.84962960,0
1682880480000,29556.34000000,29607.39000000,29556.33000000,29607.37000000,72.01146000,1682880659999,2130630.27688420,2015,41.03156000,1214004.94432220,0
1682880660000,29607.38000000,29632.18000000,29607.37000000,29623.89000000,39.99253000,1682880839999,1184647.68988210,1672,28.92393000,856730.67926780,0
1682880840000,29623.89000000,29623.89000000,29572.43000000,29585.06000000,111.19453000,1682881019999,3291378.89582600,1839,24.29719000,718958.50123370,0
1682881020000,29585.06000000,29601.05000000,29574.67000000,29577.09000000,100.33035000,1682881199999,2968630.50157200,1799,25.63245000,758354.20748470,0
1682881200000,29577.09000000,29581.57000000,29554.02000000,29575.99000000,162.12993000,1682881379999,4794180.25483350,2678,57.81552000,1709516.84740970,0
1682881380000,29575.99000000,29594.35000000,29575.99000000,29586.47000000,93.22464000,1682881559999,2758304.29619850,1648,45.41361000,1343560.80044440,0
1682881560000,29586.48000000,29586.48000000,29355.75000000,29412.33000000,882.79476000,1682881739999,25991063.85534620,13583,341.42207000,10046119.60641790,0
1682881740000,29412.34000000,29430.37000000,29364.25000000,29423.92000000,228.16287000,1682881919999,6707420.43208760,5235,106.16694000,3120524.84458390,0
1682881920000,29423.92000000,29439.82000000,29340.33000000,29379.13000000,346.53618000,1682882099999,10184706.72994720,6688,108.47202000,3188692.40925760,0
1682882100000,29379.14000000,29415.67000000,29333.04000000,29381.06000000,309.93654000,1682882279999,9103295.16413120,6156,144.65073000,4248290.70199640,0
1682882280000,29381.06000000,29381.07000000,29216.71000000,29271.67000000,776.51692000,1682882459999,22737151.90162270,13778,314.25948000,9202584.11072480,0
1682882460000,29271.68000000,29312.52000000,29211.28000000,29307.93000000,387.73394000,1682882639999,11348444.39151750,7807,200.80604000,5877845.92631310,0
