Opent,Open,High,Low,Close,Volume,Close time,Volume pair,TradeNr,useless,useless2,nothing
1683167040000,29065.01000000,29065.01000000,29048.00000000,29053.44000000,55.34641000,1683167219999,1608290.07641130,1388,16.90193000,491096.57620910,0
1683167220000,29053.44000000,29057.88000000,29040.46000000,29040.46000000,28.48900000,1683167399999,827638.34575520,1017,10.95500000,318280.84236860,0
1683167400000,29040.47000000,29053.31000000,29026.88000000,29028.11000000,79.22913000,1683167579999,2300533.95100850,1911,31.54610000,915931.62017300,0
1683167580000,29028.12000000,29050.19000000,29016.33000000,29050.19000000,102.29948000,1683167759999,2970235.52336760,1809,81.65761000,2370898.55616510,0
1683167760000,29050.19000000,29052.53000000,29024.34000000,29030.41000000,67.37725000,1683167939999,1956724.98215780,1209,24.40791000,708726.39891970,0
1683167940000,29030.41000000,29030.42000000,29013.95000000,29022.70000000,39.20932000,1683168119999,1137802.78211620,1322,25.15877000,730054.68702960,0
1683168120000,29022.69000000,29031.78000000,29007.06000000,29008.15000000,73.62689000,1683168299999,2136695.62605860,1496,30.93611000,897813.62829920,0
1683168300000,29008.16000000,29020.61000000,29008.15000000,29015.75000000,35.70120000,1683168479999,1035768.39285560,982,17.04714000,494547.45683560,0
1683168480000,29015.76000000,29015.76000000,29001.64000000,29009.09000000,57.85616000,1683168659999,1678289.02358700,1349,27.29752000,791801.06231890,0
1683168660000,29009.09000000,29036.17000000,29009.08000000,29028.12000000,53.27420000,1683168839999,1546239.03288830,1373,38.54761000,1118759.03182380,0
1683168840000,29028.13000000,29051.67000000,29023.10000000,29026.15000000,73.51690000,1683169019999,2134690.05855130,1477,24.66986000,716414.65806570,0
1683169020000,29026.15000000,29067.56000000,28991.35000000,29060.61000000,138.78538000,1683169199999,4028197.49266400,2882,67.68873000,1964620.88588310,0
1683169200000,29060.60000000,29085.47000000,29036.41000000,29036.42000000,84.48878000,1683169379999,2455452.50731380,2177,26.03988000,756722.93620500,0
1683169380000,29036.41000000,29077.64000000,29036.41000000,29077.63000000,135.03034000,1683169559999,3923025.52514260,2038,53.50914000,1554492.64980800,0
1683169560000,29077.64000000,29079.40000000,29061.48000000,29065.90000000,51.50590000,1683169739999,1497435.88788250,1116,13.25901000,385460.59308760,0
1683169740000,29065.90000000,29083.59000000,29054.85000000,29083.59000000,37.17681000,1683169919999,1080768.55890470,1319,15.11150000,439258.30484480,0
1683169920000,29083.59000000,29091.14000000,29079.77000000,29091.14000000,31.55167000,1683170099999,917689.30001800,1106,17.12638000,498130.54117040,0
1683170100000,29091.13000000,29091.14000000,29050.02000000,29050.02000000,41.77046000,1683170279999,1214334.08307910,1266,16.51783000,480312.80748100,0
1683170280000,29050.02000000,29074.32000000,29038.55000000,29074.32000000,32.73715000,1683170459999,951065.81896360,1131,19.25052000,559258.17781820,0
1683170460000,29074.31000000,29097.57000000,29069.44000000,29085.59000000,75.32750000,1683170639999,2190755.72072690,1583,53.81253000,1564988.53929350,0
1683170640000,29085.58000000,29085.59000000,29073.00000000,29076.94000000,52.25657000,1683170819999,1519599.98334280,1219,25.41880000,739140.28863270,0
1683170820000,29076.94000000,29076.95000000,29054.46000000,29065.32000000,50.85151000,1683170999999,1477915.84780350,1250,15.19298000,441511.09628820,0
1683171000000,29065.31000000,29085.10000000,29065.31000000,29076.07000000,48.44153000,1683171179999,1408490.83012560,1309,27.28282000,793241.86587280,0
1683171180000,29076.06000000,29085.76000000,29065.32000000,29068.00000000,51.79716000,1683171359999,1506203.81959450,1195,13.41195000,390012.51902400,0
1683171360000,29067.99000000,29071.16000000,29021.54000000,29025.45000000,82.26485000,1683171539999,2389158.71458080,1888,24.00052000,696966.52815040,0
1683171540000,29025.44000000,29038.55000000,29022.53000000,29037.68000000,39.96539000,1683171719999,1160302.92441240,1150,21.95094000,637253.24224600,0
1683171720000,29037.68000000,29057.53000000,29037.67000000,29041.52000000,43.26092000,1683171899999,1256544.21782270,1104,21.95044000,637517.98756290,0
1683171900000,29041.52000000,29046.73000000,29022.01000000,29022.01000000,44.29755000,1683172079999,1286307.22010240,1047,8.56912000,248876.76506790,0
1683172080000,29022.01000000,29042.37000000,29016.78000000,29033.15000000,60.77026000,1683172259999,1764053.34721030,1504,28.18239000,818073.26050630,0
1683172260000,29033.15000000,29076.46000000,29033.01000000,29073.54000000,45.17008000,1683172439999,1312445.29126360,1159,28.94837000,841091.86478360,0
1683172440000,29073.55000000,29097.57000000,29073.54000000,29088.78000000,67.69191000,1683172619999,1968933.43541900,1853,33.39561000,971353.01323880,0
1683172620000,29088.78000000,29100.00000000,29087.91000000,29096.86000000,70.38853000,1683172799999,2047834.79435210,1424,50.74277000,1476258.84598520,0
1683172800000,29096.85000000,29108.54000000,29079.62000000,29085.28000000,78.59386000,1683172979999,2286513.33230180,1779,35.79382000,1041340.94767890,0
1683172980000,29085.28000000,29092.53000000,29083.24000000,29092.52000000,29.77973000,1683173159999,866190.86519050,917,13.93932000,405461.91446100,0
1683173160000,29092.51000000,29092.52000000,29074.97000000,29086.10000000,62.38591000,1683173339999,1814313.28504250,1253,27.90760000,811594.04997160,0
1683173340000,29086.10000000,29101.00000000,29086.09000000,29088.42000000,57.98514000,1683173519999,1686904.63473870,1213,27.12220000,788976.16102830,0
1683173520000,29088.42000000,29100.01000000,29088.41000000,29092.91000000,60.70762000,1683173699999,1766395.26791330,1113,16.55094000,481567.50544310,0
1683173700000,29092.91000000,29096.26000000,29090.92000000,29095.79000000,47.71090000,1683173879999,1388108.25998060,991,18.25753000,531177.06329430,0
1683173880000,29096.25000000,29101.95000000,29088.92000000,29088.93000000,39.65893000,1683174059999,1153985.65502190,1007,10.93377000,318149.82618680,0
1683174060000,29088.92000000,29106.98000000,29087.59000000,29106.97000000,29.79593000,1683174239999,866981.79028410,1029,17.60118000,512137.47686140,0
1683174240000,29106.97000000,29130.00000000,29080.38000000,29080.39000000,134.60761000,1683174419999,3918749.78291650,2115,75.76650000,2205836.34213670,0
1683174420000,29080.39000000,29097.70000000,29080.38000000,29097.36000000,32.05814000,1683174599999,932587.11055530,1092,20.40844000,593660.32747460,0
1683174600000,29097.20000000,29106.97000000,29088.19000000,29106.97000000,39.73333000,1683174779999,1156212.58211710,1189,25.22465000,734048.10398370,0
1683174780000,29106.96000000,29119.92000000,29093.90000000,29105.76000000,144.45907000,1683174959999,4204393.72618090,1835,62.50279000,1818930.00665470,0
1683174960000,29105.75000000,29105.76000000,29090.00000000,29090.01000000,42.21507000,1683175139999,1228275.33396790,959,10.70830000,311533.67990510,0
1683175140000,29090.00000000,29105.74000000,29085.41000000,29095.00000000,49.52479000,1683175319999,1440984.56414330,1382,18.99612000,552684.54683670,0
1683175320000,29095.00000000,29115.63000000,29094.62000000,29094.73000000,105.73459000,1683175499999,3077458.62723840,1827,48.08121000,1399312.96131690,0
1683175500000,29094.73000000,29097.23000000,29077.00000000,29080.00000000,48.41436000,1683175679999,1408292.69745880,1299,21.03866000,611925.33866810,0
1683175680000,29080.00000000,29080.00000000,29064.31000000,29074.96000000,43.35721000,1683175859999,1260434.60165080,1247,21.73331000,631756.79523860,0
1683175860000,29074.96000000,29122.19000000,29074.96000000,29110.00000000,67.97787000,1683176039999,1977929.62233880,1879,39.44355000,1147500.01775540,0
1683176040000,29110.00000000,29122.03000000,29110.00000000,29119.64000000,29.67082000,1683176219999,863890.96725370,963,21.55006000,627437.10539190,0
1683176220000,29119.63000000,29119.64000000,29102.32000000,29102.33000000,25.78215000,1683176399999,750604.83898870,1020,9.17740000,267199.23319390,0
1683176400000,29102.32000000,29117.73000000,29097.49000000,29097.49000000,53.17578000,1683176579999,1547808.36928070,1533,25.39014000,739046.76737740,0
1683176580000,29097.49000000,29097.50000000,29087.98000000,29087.98000000,46.40950000,1683176759999,1350235.61503690,1290,12.65807000,368257.79206700,0
1683176760000,29087.98000000,29087.99000000,29071.29000000,29071.29000000,55.35847000,1683176939999,1609795.85418340,1478,24.17248000,702878.74130050,0
1683176940000,29071.29000000,29110.27000000,29057.82000000,29110.27000000,78.28155000,1683177119999,2276224.15066310,1791,31.81246000,925140.32528820,0
1683177120000,29110.26000000,29120.00000000,29105.68000000,29120.00000000,43.40774000,1683177299999,1263816.99443540,1350,30.56538000,889917.72580040,0
1683177300000,29120.00000000,29124.57000000,29101.52000000,29102.46000000,83.93728000,1683177479999,2443891.66872230,1425,44.98585000,1309795.55188570,0
1683177480000,29102.45000000,29102.46000000,29090.08000000,29093.82000000,26.18313000,1683177659999,761772.76847620,883,9.31302000,270947.68710600,0
1683177660000,29093.83000000,29114.97000000,29086.98000000,29114.96000000,45.63240000,1683177839999,1327947.18900480,1441,24.87855000,724006.12501890,0
1683177840000,29114.96000000,29114.97000000,29101.11000000,29104.70000000,34.58075000,1683178019999,1006496.38816100,964,13.18468000,383728.45441330,0
1683178020000,29104.70000000,29116.86000000,29104.67000000,29116.86000000,34.98190000,1683178199999,1018368.51638560,913,19.19309000,558731.11330450,0
1683178200000,29116.85000000,29175.20000000,29115.66000000,29175.20000000,155.45806000,1683178379999,4531444.66461330,3524,90.89930000,2649401.21395870,0
1683178380000,29175.19000000,29215.90000000,29144.80000000,29173.52000000,412.70200000,1683178559999,12047082.38112370,5217,293.95666000,8581581.07680810,0
1683178560000,29173.51000000,29175.78000000,29128.63000000,29128.64000000,94.73201000,1683178739999,2762118.66400420,1729,37.99936000,1108079.19356090,0
1683178740000,29128.64000000,29173.79000000,29120.29000000,29169.91000000,109.71240000,1683178919999,3197509.54808100,2291,54.40246000,1585623.09877310,0
1683178920000,29169.92000000,29169.92000000,29148.96000000,29148.96000000,82.98263000,1683179099999,2419452.90879130,1563,32.14346000,937112.43762420,0
1683179100000,29148.97000000,29159.80000000,29140.00000000,29159.79000000,74.07546000,1683179279999,2159140.07942750,1630,40.92003000,1192753.18005310,0
1683179280000,29159.80000000,29197.85000000,29159.79000000,29193.49000000,97.84493000,1683179459999,2855495.03638780,1932,57.53182000,1678936.80412170,0
1683179460000,29193.49000000,29208.75000000,29175.50000000,29178.32000000,114.81492000,1683179639999,3352052.50590650,2021,56.08902000,1637461.99061250,0
1683179640000,29178.32000000,29211.19000000,29178.20000000,29194.84000000,61.17537000,1683179819999,1786118.95615940,1671,35.23134000,1028614.33663020,0
1683179820000,29194.84000000,29203.91000000,29178.02000000,29203.90000000,45.45561000,1683179999999,1326837.87828220,1559,23.40323000,683186.46365030,0
1683180000000,29203.90000000,29237.73000000,29165.19000000,29165.48000000,132.40365000,1683180179999,3866831.01636580,3640,58.50101000,1708496.03102490,0
1683180180000,29165.47000000,29170.62000000,29156.62000000,29157.69000000,79.55093000,1683180359999,2319875.19501200,1885,41.97036000,1223914.58219670,0
1683180360000,29157.69000000,29169.50000000,29155.22000000,29165.01000000,40.56229000,1683180539999,1182822.27439610,1321,18.65864000,544094.79378750,0
1683180540000,29165.01000000,29165.01000000,29147.73000000,29147.74000000,46.29343000,1683180719999,1349740.87819980,1143,17.71226000,516370.44885170,0
1683180720000,29147.73000000,29147.74000000,29137.66000000,29139.94000000,53.30324000,1683180899999,1553292.83438530,1251,19.85153000,578477.53877910,0
1683180900000,29139.93000000,29152.63000000,29139.93000000,29146.42000000,46.98875000,1683181079999,1369567.67537680,1651,18.08789000,527187.78579540,0
1683181080000,29146.43000000,29146.43000000,29120.00000000,29126.90000000,49.24797000,1683181259999,1434775.69784290,1689,17.09325000,497989.32131180,0
1683181260000,29126.90000000,29126.91000000,29098.23000000,29100.00000000,274.27978000,1683181439999,7982956.46395650,3100,158.27609000,4606114.00010700,0
1683181440000,29100.00000000,29118.61000000,29099.99000000,29108.48000000,94.49688000,1683181619999,2750486.85029890,1955,45.13423000,1313672.24565180,0
1683181620000,29108.47000000,29123.56000000,29108.47000000,29121.12000000,50.58202000,1683181799999,1472924.64333970,1446,27.81739000,810007.88357110,0
1683181800000,29121.13000000,29127.33000000,29096.15000000,29103.28000000,71.01469000,1683181979999,2067274.17044520,1603,18.48953000,538266.37107710,0
1683181980000,29103.28000000,29113.97000000,29090.56000000,29113.97000000,57.83365000,1683182159999,1683083.96711970,1441,31.16742000,907032.16847680,0
1683182160000,29113.97000000,29146.33000000,29113.96000000,29141.02000000,63.63852000,1683182339999,1853887.11668370,1462,46.09787000,1342901.51540330,0
1683182340000,29141.01000000,29153.36000000,29116.68000000,29128.83000000,59.91126000,1683182519999,1745582.44014430,1550,32.57636000,949125.61638280,0
1683182520000,29128.83000000,29138.02000000,29128.83000000,29132.24000000,54.03680000,1683182699999,1574311.82748020,1316,19.95197000,581264.69300050,0
1683182700000,29132.24000000,29142.69000000,29132.23000000,29142.69000000,38.69210000,1683182879999,1127380.18383160,1185,17.04351000,496612.87952870,0
1683182880000,29142.68000000,29160.65000000,29142.68000000,29160.64000000,51.93052000,1683183059999,1514020.46793800,1451,33.48744000,976294.72197240,0
1683183060000,29160.64000000,29175.20000000,29160.64000000,29165.18000000,41.04829000,1683183239999,1197364.04225540,1338,23.86496000,696116.83612090,0
1683183240000,29165.17000000,29178.37000000,29145.72000000,29178.37000000,31.77596000,1683183419999,926592.86486600,1589,20.00565000,583380.39826890,0
1683183420000,29178.36000000,29181.17000000,29141.99000000,29166.72000000,103.06006000,1683183599999,3005455.87911370,2443,62.39422000,1819351.37226620,0
1683183600000,29166.72000000,29174.64000000,29151.42000000,29169.98000000,69.99839000,1683183779999,2041469.76772970,1726,37.92553000,1106048.00970540,0
1683183780000,29169.98000000,29175.79000000,29159.53000000,29175.78000000,41.46906000,1683183959999,1209548.26741480,1250,26.75307000,780325.94719960,0
1683183960000,29175.78000000,29177.46000000,29163.48000000,29175.00000000,61.87866000,1683184139999,1805203.35301170,1495,27.34347000,797672.53845410,0
1683184140000,29175.01000000,29177.36000000,29130.10000000,29130.11000000,70.80078000,1683184319999,2064601.71253880,1358,16.67970000,486230.47747690,0
1683184320000,29130.10000000,29144.30000000,29116.94000000,29119.07000000,91.94961000,1683184499999,2678309.04658580,2150,55.84647000,1626603.36094770,0
1683184500000,29119.07000000,29127.16000000,29118.00000000,29127.15000000,40.40194000,1683184679999,1176506.14698720,1149,25.23717000,734905.98348870,0
1683184680000,29127.16000000,29130.13000000,29111.90000000,29111.91000000,28.77709000,1683184859999,838066.52198850,1036,5.23570000,152492.05495290,0
1683184860000,29111.91000000,29111.91000000,29082.02000000,29090.53000000,94.04836000,1683185039999,2736245.40994840,2092,37.68478000,1096241.54177690,0
1683185040000,29090.53000000,29096.51000000,29082.13000000,29090.11000000,53.71863000,1683185219999,1562578.84077500,1477,16.36958000,476195.51234930,0
1683185220000,29090.10000000,29096.02000000,29082.89000000,29096.01000000,29.78967000,1683185399999,866493.75337020,1084,15.18415000,441667.89708250,0
1683185400000,29096.02000000,29096.02000000,29065.97000000,29065.97000000,96.87745000,1683185579999,2817176.67128280,2617,21.26222000,618228.42359980,0
1683185580000,29065.97000000,29082.62000000,29052.52000000,29082.61000000,152.50301000,1683185759999,4432909.06119730,3142,90.33975000,2625890.62615760,0
1683185760000,29082.60000000,29116.15000000,29059.96000000,29071.35000000,221.63936000,1683185939999,6446943.87683680,2908,137.10786000,3988385.68607260,0
1683185940000,29071.34000000,29080.02000000,29066.87000000,29066.88000000,60.98978000,1683186119999,1773239.86379110,1944,32.35604000,940723.33495650,0
1683186120000,29066.87000000,29078.35000000,29057.89000000,29074.17000000,74.59407000,1683186299999,2168309.12518980,1978,38.81196000,1128142.80596360,0
1683186300000,29074.17000000,29085.97000000,29061.84000000,29061.84000000,53.37641000,1683186479999,1552095.45921670,1583,23.97482000,697184.05626620,0
1683186480000,29061.84000000,29069.03000000,29043.47000000,29054.23000000,81.08906000,1683186659999,2356048.59473200,2409,38.03303000,1105043.13412780,0
1683186660000,29054.23000000,29057.38000000,29038.31000000,29055.59000000,69.58211000,1683186839999,2021186.74101780,1757,42.76354000,1242167.14968670,0
1683186840000,29055.58000000,29077.79000000,29055.58000000,29071.65000000,55.28614000,1683187019999,1607016.56564100,1534,29.23548000,849753.33099820,0
1683187020000,29071.65000000,29079.48000000,29058.19000000,29058.19000000,44.08446000,1683187199999,1281462.98482340,1423,17.82847000,518261.76779450,0
1683187200000,29058.20000000,29070.89000000,29058.19000000,29070.89000000,59.40547000,1683187379999,1726560.68759740,1681,24.38400000,708660.69341970,0
1683187380000,29070.88000000,29070.89000000,29064.67000000,29064.67000000,38.97206000,1683187559999,1132825.78767660,1329,14.85737000,431863.47654060,0
1683187560000,29064.67000000,29080.42000000,29064.67000000,29080.42000000,34.79391000,1683187739999,1011539.22303540,1183,25.44537000,739736.15295090,0
1683187740000,29080.42000000,29080.42000000,29040.84000000,29044.47000000,49.56916000,1683187919999,1440811.11784230,1510,11.56409000,336000.83728640,0
1683187920000,29044.46000000,29055.30000000,28990.01000000,28994.65000000,195.98040000,1683188099999,5686338.69589740,5074,61.91185000,1796209.22165040,0
1683188100000,28994.65000000,29033.17000000,28982.58000000,29033.16000000,86.24362000,1683188279999,2501355.52663670,2374,44.74233000,1297779.99768520,0
1683188280000,29033.17000000,29062.38000000,29029.65000000,29053.39000000,61.71306000,1683188459999,1792265.91350210,1616,36.25883000,1052978.18940900,0
1683188460000,29053.39000000,29057.96000000,29044.25000000,29044.25000000,46.61900000,1683188639999,1354367.46536220,1470,22.94853000,666693.54164070,0
1683188640000,29044.25000000,29059.08000000,29044.25000000,29058.70000000,46.96848000,1683188819999,1364520.40421840,1247,24.91630000,723827.08993600,0
1683188820000,29058.71000000,29082.71000000,29056.25000000,29080.62000000,57.21478000,1683188999999,1662936.48504050,1806,38.50389000,1119114.39203780,0
1683189000000,29080.61000000,29082.71000000,29059.73000000,29061.58000000,50.87963000,1683189179999,1479012.02604680,1676,19.85607000,577165.95765370,0
1683189180000,29061.57000000,29110.45000000,29059.67000000,29102.09000000,98.91859000,1683189359999,2877552.89683920,2081,76.17606000,2215856.75069790,0
1683189360000,29102.10000000,29102.41000000,29074.36000000,29076.17000000,46.43154000,1683189539999,1350840.72826650,1300,18.39378000,535077.28126660,0
1683189540000,29076.17000000,29076.18000000,29053.74000000,29054.30000000,36.49388000,1683189719999,1060778.75381380,1392,9.57806000,278431.55604200,0
1683189720000,29054.30000000,29061.72000000,29032.07000000,29060.06000000,59.14565000,1683189899999,1718150.57085780,1841,21.26806000,617774.14881940,0
1683189900000,29060.07000000,29078.22000000,29058.24000000,29078.22000000,61.07697000,1683190079999,1775301.10652170,1420,31.02548000,901795.42783740,0
1683190080000,29078.21000000,29078.22000000,29073.02000000,29076.80000000,34.87051000,1683190259999,1013890.84397940,907,16.46053000,478594.00780180,0
1683190260000,29076.80000000,29085.62000000,29074.46000000,29085.61000000,24.35758000,1683190439999,708276.44172880,894,11.98008000,348376.92983750,0
1683190440000,29085.61000000,29092.90000000,29077.75000000,29092.89000000,23.68342000,1683190619999,688750.78977870,1167,13.49757000,392532.07883770,0
1683190620000,29092.90000000,29094.02000000,29085.76000000,29089.26000000,25.00282000,1683190799999,727334.31978500,813,11.32183000,329350.88455650,0
1683190800000,29089.26000000,29109.65000000,29089.25000000,29094.05000000,56.25348000,1683190979999,1637116.35834740,1529,24.36394000,709016.69140760,0
1683190980000,29094.05000000,29094.05000000,29078.16000000,29078.17000000,34.07305000,1683191159999,991006.64313350,931,10.40858000,302714.97808360,0
1683191160000,29078.17000000,29092.92000000,29075.27000000,29092.91000000,45.64690000,1683191339999,1327416.92978350,1116,25.85152000,751767.84915090,0
1683191340000,29092.92000000,29098.79000000,29090.38000000,29090.38000000,36.02593000,1683191519999,1048147.34193440,1164,18.84908000,548390.62428670,0
1683191520000,29090.38000000,29090.39000000,29077.47000000,29078.83000000,29.11544000,1683191699999,846777.23244160,839,11.61107000,337680.65864160,0
1683191700000,29078.83000000,29080.76000000,29055.65000000,29066.61000000,70.85285000,1683191879999,2059613.65910950,1588,36.44617000,1059417.30895000,0
1683191880000,29066.61000000,29078.72000000,29038.55000000,29050.89000000,110.52091000,1683192059999,3211630.92788110,1992,50.75017000,1474717.24508280,0
1683192060000,29050.90000000,29052.26000000,29040.66000000,29045.04000000,37.83733000,1683192239999,1099015.74948320,1036,14.91543000,433204.95270970,0
1683192240000,29045.03000000,29055.37000000,29045.03000000,29053.98000000,48.53769000,1683192419999,1410087.75929480,1301,23.28840000,676537.95140520,0
1683192420000,29053.99000000,29053.99000000,29046.47000000,29051.72000000,27.17369000,1683192599999,789388.32682750,958,8.05679000,234045.32593820,0
1683192600000,29051.72000000,29062.54000000,29051.71000000,29061.48000000,40.59787000,1683192779999,1179782.74590420,1081,17.14186000,498106.63003720,0
1683192780000,29061.49000000,29074.29000000,29035.26000000,29074.28000000,70.40744000,1683192959999,2045552.20925400,1616,26.16586000,760279.92500360,0
