Date,Open,High,Low,Close,Volume,timestamp
2022-11-12 00:24:00,1.0371,1.0371,1.0371,1.0371,1,1668212640000
2022-11-12 12:06:00,1.037,1.037,1.037,1.037,1,1668254760000
2022-11-12 12:57:00,1.036,1.036,1.036,1.036,1,1668257820000
2022-11-13 18:21:00,1.03438,1.03438,1.03438,1.03438,1,1668363660000
2022-11-13 18:45:00,1.03599,1.03599,1.03599,1.03599,1,1668365100000
2022-11-13 18:57:00,1.03631,1.03631,1.03631,1.03631,2,1668365820000
2022-11-13 19:00:00,1.03633,1.03633,1.03631,1.03631,2,1668366000000
2022-11-13 19:09:00,1.0364,1.0364,1.0364,1.0364,1,1668366540000
2022-11-13 19:27:00,1.03647,1.03647,1.03647,1.03647,1,1668367620000
2022-11-13 19:33:00,1.03642,1.03642,1.03642,1.03642,1,1668367980000
2022-11-13 19:36:00,1.03632,1.03632,1.03632,1.03632,1,1668368160000
2022-11-13 19:42:00,1.03641,1.03641,1.03641,1.03641,1,1668368520000
2022-11-13 19:54:00,1.03631,1.03631,1.03631,1.03631,1,1668369240000
2022-11-13 20:00:00,1.03641,1.03641,1.03641,1.03641,1,1668369600000
2022-11-13 20:06:00,1.03646,1.03646,1.03646,1.03646,1,1668369960000
2022-11-13 20:09:00,1.03648,1.03648,1.03648,1.03648,1,1668370140000
2022-11-13 20:12:00,1.03666,1.03666,1.03659,1.03659,2,1668370320000
2022-11-13 20:15:00,1.0366,1.0366,1.0366,1.0366,1,1668370500000
2022-11-13 20:18:00,1.03665,1.03665,1.03665,1.03665,1,1668370680000
2022-11-13 20:21:00,1.03661,1.03661,1.03661,1.03661,2,1668370860000
2022-11-13 20:27:00,1.0366,1.03662,1.03648,1.03648,5,1668371220000
2022-11-13 20:30:00,1.03646,1.03647,1.03646,1.03647,2,1668371400000
2022-11-13 20:33:00,1.03648,1.03648,1.0363,1.0363,2,1668371580000
2022-11-13 20:36:00,1.03632,1.03633,1.03632,1.03633,2,1668371760000
2022-11-13 20:39:00,1.03632,1.03632,1.03632,1.03632,1,1668371940000
2022-11-13 20:42:00,1.03632,1.03632,1.03632,1.03632,1,1668372120000
