Date,Open,High,Low,Close,Volume,timestamp
2022-11-04 00:00:00,0.97493,0.97524,0.9746,0.97521,495,1667520000000
2022-11-04 00:03:00,0.97523,0.97557,0.975,0.97548,475,1667520180000
2022-11-04 00:06:00,0.97547,0.97586,0.9753,0.97583,508,1667520360000
2022-11-04 00:09:00,0.97583,0.976,0.9755,0.97587,441,1667520540000
2022-11-04 00:12:00,0.97589,0.9759,0.9755,0.97566,309,1667520720000
2022-11-04 00:15:00,0.97567,0.9758,0.9752,0.9754,374,1667520900000
2022-11-04 00:18:00,0.97542,0.97558,0.9752,0.97552,439,1667521080000
2022-11-04 00:21:00,0.97552,0.97566,0.9752,0.97551,361,1667521260000
2022-11-04 00:24:00,0.97549,0.97584,0.9754,0.97553,530,1667521440000
2022-11-04 00:27:00,0.97555,0.9756,0.9753,0.97549,356,1667521620000
2022-11-04 00:30:00,0.97549,0.9756,0.9751,0.97535,368,1667521800000
2022-11-04 00:33:00,0.97533,0.9756,0.9753,0.97551,547,1667521980000
2022-11-04 00:36:00,0.97549,0.97557,0.9753,0.97555,439,1667522160000
2022-11-04 00:39:00,0.97557,0.9756,0.9753,0.97556,296,1667522340000
2022-11-04 00:42:00,0.97555,0.97572,0.9753,0.9755,374,1667522520000
2022-11-04 00:45:00,0.97557,0.97597,0.9753,0.97581,367,1667522700000
2022-11-04 00:48:00,0.9758,0.97584,0.9754,0.97561,437,1667522880000
2022-11-04 00:51:00,0.97563,0.9757,0.9753,0.97541,483,1667523060000
2022-11-04 00:54:00,0.9754,0.97542,0.9751,0.97526,664,1667523240000
2022-11-04 00:57:00,0.97527,0.97542,0.9751,0.97527,500,1667523420000
2022-11-04 01:00:00,0.97526,0.97536,0.9749,0.97529,557,1667523600000
2022-11-04 01:03:00,0.97531,0.9755,0.9751,0.97546,455,1667523780000
2022-11-04 01:06:00,0.97545,0.9755,0.9752,0.97542,426,1667523960000
2022-11-04 01:09:00,0.97544,0.97553,0.9752,0.97549,573,1667524140000
2022-11-04 01:12:00,0.97546,0.97552,0.9752,0.97547,425,1667524320000
2022-11-04 01:15:00,0.97546,0.97566,0.9753,0.9754,672,1667524500000
2022-11-04 01:18:00,0.97554,0.97563,0.9753,0.97556,571,1667524680000
2022-11-04 01:21:00,0.97556,0.9756,0.9753,0.97537,520,1667524860000
2022-11-04 01:24:00,0.97536,0.9754,0.9747,0.97494,478,1667525040000
2022-11-04 01:27:00,0.97492,0.97531,0.9747,0.9752,504,1667525220000
2022-11-04 01:30:00,0.97527,0.97546,0.975,0.97544,571,1667525400000
2022-11-04 01:33:00,0.97544,0.97609,0.9752,0.97608,556,1667525580000
2022-11-04 01:36:00,0.97606,0.9764,0.9758,0.97617,500,1667525760000
2022-11-04 01:39:00,0.97614,0.97635,0.976,0.97615,508,1667525940000
2022-11-04 01:42:00,0.97617,0.97639,0.9759,0.97634,465,1667526120000
2022-11-04 01:45:00,0.97634,0.97666,0.9761,0.97663,516,1667526300000
2022-11-04 01:48:00,0.97663,0.97663,0.9763,0.97638,408,1667526480000
2022-11-04 01:51:00,0.97639,0.97643,0.976,0.97638,442,1667526660000
2022-11-04 01:54:00,0.97639,0.97642,0.9761,0.97631,444,1667526840000
2022-11-04 01:57:00,0.9763,0.97649,0.9762,0.97638,511,1667527020000
2022-11-04 02:00:00,0.97638,0.97643,0.9759,0.97607,510,1667527200000
2022-11-04 02:03:00,0.97606,0.97633,0.9759,0.97629,521,1667527380000
2022-11-04 02:06:00,0.97629,0.97633,0.976,0.97623,463,1667527560000
2022-11-04 02:09:00,0.97624,0.97634,0.9759,0.97633,517,1667527740000
2022-11-04 02:12:00,0.97632,0.97661,0.9762,0.97656,577,1667527920000
2022-11-04 02:15:00,0.97653,0.97663,0.9763,0.97661,488,1667528100000
2022-11-04 02:18:00,0.9766,0.97666,0.976,0.97629,501,1667528280000
2022-11-04 02:21:00,0.97628,0.9766,0.976,0.9765,458,1667528460000
