Date,Open,High,Low,Close,Volume,timestamp
2022-06-13 00:00:00,1.04907,1.0494,1.0487,1.04933,363,1655078400000
2022-06-13 00:03:00,1.04934,1.0494,1.04879,1.0491,374,1655078580000
2022-06-13 00:06:00,1.04915,1.04919,1.0485,1.0485,365,1655078760000
2022-06-13 00:09:00,1.04873,1.04917,1.0486,1.0489,357,1655078940000
2022-06-13 00:12:00,1.04892,1.04903,1.0486,1.04892,301,1655079120000
2022-06-13 00:15:00,1.04889,1.04913,1.04856,1.04862,351,1655079300000
2022-06-13 00:18:00,1.04865,1.04883,1.0485,1.0488,264,1655079480000
2022-06-13 00:21:00,1.04878,1.04898,1.0486,1.04895,268,1655079660000
2022-06-13 00:24:00,1.0487,1.04929,1.0487,1.04927,293,1655079840000
2022-06-13 00:27:00,1.04927,1.04956,1.0491,1.04956,319,1655080020000
2022-06-13 00:30:00,1.04952,1.0496,1.0491,1.04945,291,1655080200000
2022-06-13 00:33:00,1.04944,1.04947,1.04888,1.04894,323,1655080380000
2022-06-13 00:36:00,1.04894,1.049,1.0485,1.04887,307,1655080560000
2022-06-13 00:39:00,1.0488,1.049,1.0487,1.04881,258,1655080740000
2022-06-13 00:42:00,1.04879,1.0489,1.0484,1.04857,285,1655080920000
2022-06-13 00:45:00,1.04857,1.04861,1.0481,1.04838,384,1655081100000
2022-06-13 00:48:00,1.04836,1.0485,1.04809,1.04816,329,1655081280000
2022-06-13 00:51:00,1.04816,1.04849,1.048,1.04819,422,1655081460000
2022-06-13 00:54:00,1.04814,1.0484,1.0479,1.04814,434,1655081640000
2022-06-13 00:57:00,1.04819,1.0485,1.048,1.0485,289,1655081820000
2022-06-13 01:00:00,1.04849,1.04862,1.0481,1.04824,437,1655082000000
2022-06-13 01:03:00,1.04824,1.04833,1.0479,1.048,384,1655082180000
2022-06-13 01:06:00,1.0481,1.0482,1.0479,1.04809,319,1655082360000
2022-06-13 01:09:00,1.04808,1.0485,1.0479,1.04831,340,1655082540000
2022-06-13 01:12:00,1.04829,1.04845,1.048,1.04826,341,1655082720000
2022-06-13 01:15:00,1.04822,1.04831,1.0478,1.04802,343,1655082900000
2022-06-13 01:18:00,1.04804,1.04836,1.0478,1.04817,326,1655083080000
2022-06-13 01:21:00,1.04812,1.04817,1.0477,1.04795,351,1655083260000
2022-06-13 01:24:00,1.04794,1.04811,1.0475,1.04805,348,1655083440000
2022-06-13 01:27:00,1.04808,1.04808,1.0477,1.04786,378,1655083620000
2022-06-13 01:30:00,1.04786,1.04854,1.0477,1.0482,492,1655083800000
2022-06-13 01:33:00,1.04846,1.04854,1.0481,1.04848,564,1655083980000
2022-06-13 01:36:00,1.04847,1.04854,1.048,1.04823,474,1655084160000
2022-06-13 01:39:00,1.04826,1.04863,1.048,1.04853,432,1655084340000
2022-06-13 01:42:00,1.04856,1.04865,1.048,1.04824,502,1655084520000
2022-06-13 01:45:00,1.04826,1.04853,1.048,1.0484,448,1655084700000
2022-06-13 01:48:00,1.04843,1.0485,1.0481,1.0482,446,1655084880000
2022-06-13 01:51:00,1.04834,1.0484,1.04768,1.0479,485,1655085060000
2022-06-13 01:54:00,1.04793,1.04832,1.0477,1.04829,362,1655085240000
2022-06-13 01:57:00,1.04829,1.04844,1.0477,1.0481,453,1655085420000
2022-06-13 02:00:00,1.04814,1.04846,1.048,1.04837,482,1655085600000
2022-06-13 02:03:00,1.04838,1.04886,1.0481,1.04886,480,1655085780000
2022-06-13 02:06:00,1.0488,1.04891,1.0483,1.04834,461,1655085960000
