Date,Open,High,Low,Close,Volume,timestamp
2022-06-17 00:00:00,1.05467,1.05496,1.0543,1.05454,503,1655424000000
2022-06-17 00:03:00,1.05456,1.05521,1.0543,1.05512,550,1655424180000
2022-06-17 00:06:00,1.05511,1.0552,1.0547,1.05477,407,1655424360000
2022-06-17 00:09:00,1.05473,1.0548,1.0541,1.05428,487,1655424540000
2022-06-17 00:12:00,1.0543,1.0545,1.054,1.05429,606,1655424720000
2022-06-17 00:15:00,1.05429,1.05466,1.0541,1.05464,521,1655424900000
2022-06-17 00:18:00,1.05463,1.05488,1.05433,1.05434,467,1655425080000
2022-06-17 00:21:00,1.05438,1.05462,1.0542,1.05452,455,1655425260000
2022-06-17 00:24:00,1.05452,1.0546,1.0541,1.05421,444,1655425440000
2022-06-17 00:27:00,1.05422,1.0545,1.054,1.05414,461,1655425620000
2022-06-17 00:30:00,1.05415,1.05419,1.0534,1.05366,457,1655425800000
2022-06-17 00:33:00,1.05366,1.05412,1.0535,1.05373,454,1655425980000
2022-06-17 00:36:00,1.05372,1.054,1.05358,1.05381,494,1655426160000
2022-06-17 00:39:00,1.05382,1.05426,1.0536,1.05423,478,1655426340000
2022-06-17 00:42:00,1.05419,1.05424,1.0536,1.05382,414,1655426520000
2022-06-17 00:45:00,1.0538,1.05404,1.0537,1.05385,434,1655426700000
2022-06-17 00:48:00,1.0537,1.05391,1.0535,1.05371,432,1655426880000
2022-06-17 00:51:00,1.05373,1.05398,1.0534,1.05374,466,1655427060000
2022-06-17 00:54:00,1.05375,1.05401,1.0535,1.05381,598,1655427240000
2022-06-17 00:57:00,1.0538,1.0541,1.0536,1.0541,468,1655427420000
2022-06-17 01:00:00,1.05407,1.05426,1.0536,1.0536,512,1655427600000
2022-06-17 01:03:00,1.05368,1.05381,1.0533,1.05369,383,1655427780000
2022-06-17 01:06:00,1.0537,1.0539,1.0533,1.05345,450,1655427960000
2022-06-17 01:09:00,1.05348,1.0535,1.0529,1.053,414,1655428140000
2022-06-17 01:12:00,1.05314,1.0532,1.0527,1.05304,490,1655428320000
2022-06-17 01:15:00,1.05302,1.05375,1.0529,1.05362,446,1655428500000
2022-06-17 01:18:00,1.05366,1.0537,1.0532,1.0536,459,1655428680000
2022-06-17 01:21:00,1.05361,1.0539,1.0534,1.05364,507,1655428860000
2022-06-17 01:24:00,1.05361,1.054,1.05358,1.0536,470,1655429040000
2022-06-17 01:27:00,1.05364,1.05406,1.0535,1.054,362,1655429220000
2022-06-17 01:30:00,1.05391,1.05405,1.0535,1.0536,481,1655429400000
2022-06-17 01:33:00,1.05377,1.05405,1.0535,1.05384,483,1655429580000
2022-06-17 01:36:00,1.05381,1.0539,1.0533,1.05374,459,1655429760000
