Date,Open,High,Low,Close,Volume,timestamp
2023-05-07 19:09:00,1.10108,1.10271,1.10108,1.10271,2,1683486540000
2023-05-07 19:12:00,1.10278,1.10278,1.10278,1.10278,1,1683486720000
2023-05-07 19:15:00,1.10299,1.10312,1.10299,1.103,5,1683486900000
2023-05-07 19:18:00,1.10273,1.10273,1.10273,1.10273,1,1683487080000
2023-05-07 19:21:00,1.10281,1.10301,1.10281,1.10297,4,1683487260000
2023-05-07 19:24:00,1.10305,1.10305,1.103,1.103,3,1683487440000
2023-05-07 19:27:00,1.103,1.103,1.103,1.103,1,1683487620000
2023-05-07 19:30:00,1.10299,1.10299,1.10263,1.10263,4,1683487800000
2023-05-07 19:33:00,1.10298,1.10298,1.10263,1.10264,4,1683487980000
2023-05-07 19:36:00,1.10272,1.10278,1.10263,1.10278,5,1683488160000
2023-05-07 19:39:00,1.10268,1.10268,1.10263,1.10263,5,1683488340000
2023-05-07 19:42:00,1.10263,1.10276,1.10263,1.10276,5,1683488520000
2023-05-07 19:45:00,1.10276,1.10281,1.10276,1.10281,3,1683488700000
2023-05-07 19:51:00,1.10272,1.10281,1.10272,1.10281,4,1683489060000
2023-05-07 19:54:00,1.10271,1.10275,1.10268,1.10268,4,1683489240000
2023-05-07 19:57:00,1.10276,1.10276,1.10276,1.10276,1,1683489420000
2023-05-07 20:00:00,1.10306,1.10306,1.10261,1.10261,2,1683489600000
2023-05-07 20:03:00,1.1031,1.1031,1.10276,1.10276,4,1683489780000
2023-05-07 20:06:00,1.10275,1.10309,1.10265,1.10307,8,1683489960000
2023-05-07 20:09:00,1.10265,1.10265,1.10265,1.10265,1,1683490140000
2023-05-07 20:21:00,1.10307,1.10307,1.10304,1.10304,2,1683490860000
2023-05-07 20:24:00,1.10291,1.10294,1.10256,1.10265,6,1683491040000
2023-05-07 20:27:00,1.10304,1.10304,1.10267,1.10267,2,1683491220000
2023-05-07 20:30:00,1.103,1.103,1.103,1.103,1,1683491400000
2023-05-07 20:33:00,1.10303,1.10304,1.10259,1.10295,8,1683491580000
2023-05-07 20:36:00,1.1026,1.10299,1.1026,1.10299,2,1683491760000
2023-05-07 20:39:00,1.1026,1.1026,1.1026,1.1026,1,1683491940000
2023-05-07 20:42:00,1.1026,1.10301,1.10238,1.10254,12,1683492120000
2023-05-07 20:45:00,1.10255,1.1028,1.10232,1.1025,44,1683492300000
2023-05-07 20:48:00,1.10255,1.10289,1.10245,1.1028,16,1683492480000
2023-05-07 20:51:00,1.10247,1.10252,1.10247,1.10252,2,1683492660000
2023-05-07 20:54:00,1.1028,1.1028,1.10253,1.10253,4,1683492840000
2023-05-07 20:57:00,1.10255,1.10255,1.1024,1.1024,3,1683493020000
2023-05-07 21:00:00,1.1024,1.1024,1.10207,1.1021,8,1683493200000
2023-05-07 21:03:00,1.1021,1.1021,1.10168,1.10195,27,1683493380000
2023-05-07 21:06:00,1.10194,1.10202,1.10193,1.10195,14,1683493560000
2023-05-07 21:09:00,1.10183,1.10194,1.10179,1.10194,30,1683493740000
2023-05-07 21:12:00,1.102,1.102,1.10189,1.10198,39,1683493920000
2023-05-07 21:15:00,1.102,1.102,1.10176,1.102,19,1683494100000
2023-05-07 21:18:00,1.10176,1.10201,1.10176,1.102,8,1683494280000
2023-05-07 21:21:00,1.102,1.10202,1.10198,1.10198,18,1683494460000
2023-05-07 21:24:00,1.10199,1.10202,1.10198,1.102,7,1683494640000
2023-05-07 21:27:00,1.10202,1.10204,1.102,1.10204,6,1683494820000
2023-05-07 21:30:00,1.102,1.10203,1.10191,1.10193,129,1683495000000
2023-05-07 21:33:00,1.10194,1.10203,1.10175,1.10195,33,1683495180000
2023-05-07 21:36:00,1.10191,1.10193,1.10181,1.10181,5,1683495360000
2023-05-07 21:39:00,1.10193,1.10199,1.10186,1.10199,4,1683495540000
2023-05-07 21:42:00,1.10193,1.1021,1.10183,1.10205,16,1683495720000
2023-05-07 21:45:00,1.10206,1.10207,1.10201,1.10207,23,1683495900000
2023-05-07 21:48:00,1.10197,1.10207,1.10197,1.10207,2,1683496080000
2023-05-07 21:51:00,1.1021,1.1021,1.10197,1.10206,8,1683496260000
2023-05-07 21:54:00,1.10205,1.10206,1.10195,1.10206,7,1683496440000
2023-05-07 21:57:00,1.10212,1.10228,1.10206,1.10223,38,1683496620000
2023-05-07 22:00:00,1.10221,1.10224,1.102,1.1021,77,1683496800000
2023-05-07 22:03:00,1.10219,1.10226,1.1021,1.10212,69,1683496980000
2023-05-07 22:06:00,1.10209,1.1021,1.10198,1.10204,55,1683497160000
2023-05-07 22:09:00,1.10204,1.10205,1.10195,1.10196,57,1683497340000
2023-05-07 22:12:00,1.10197,1.10203,1.1019,1.10202,79,1683497520000
2023-05-07 22:15:00,1.10202,1.10204,1.10198,1.10202,61,1683497700000
2023-05-07 22:18:00,1.10203,1.10203,1.10196,1.10201,67,1683497880000
2023-05-07 22:21:00,1.10202,1.10202,1.10191,1.10195,48,1683498060000
2023-05-07 22:24:00,1.10194,1.10196,1.10192,1.10194,29,1683498240000
2023-05-07 22:27:00,1.10195,1.10195,1.10175,1.10176,35,1683498420000
2023-05-07 22:30:00,1.10176,1.10177,1.10168,1.10172,81,1683498600000
2023-05-07 22:33:00,1.10171,1.10173,1.10155,1.10155,88,1683498780000
2023-05-07 22:36:00,1.10154,1.10157,1.10146,1.10147,85,1683498960000
2023-05-07 22:39:00,1.10146,1.10156,1.10142,1.10145,67,1683499140000
2023-05-07 22:42:00,1.10144,1.10151,1.10141,1.10149,37,1683499320000
2023-05-07 22:45:00,1.10153,1.10153,1.10148,1.10149,22,1683499500000
2023-05-07 22:48:00,1.10152,1.10165,1.10148,1.10156,35,1683499680000
2023-05-07 22:51:00,1.10158,1.10162,1.10157,1.10162,42,1683499860000
2023-05-07 22:54:00,1.1016,1.10168,1.10144,1.10154,62,1683500040000
2023-05-07 22:57:00,1.10153,1.10165,1.10153,1.10159,45,1683500220000
2023-05-07 23:00:00,1.10157,1.10165,1.10156,1.1016,59,1683500400000
2023-05-07 23:03:00,1.10159,1.10162,1.1014,1.10149,104,1683500580000
2023-05-07 23:06:00,1.1015,1.10165,1.1014,1.10165,64,1683500760000
2023-05-07 23:09:00,1.10166,1.10175,1.10161,1.1017,95,1683500940000
2023-05-07 23:12:00,1.10171,1.10181,1.10161,1.1018,56,1683501120000
2023-05-07 23:15:00,1.10175,1.10183,1.10162,1.10183,54,1683501300000
2023-05-07 23:18:00,1.1018,1.10185,1.10178,1.1018,47,1683501480000
2023-05-07 23:21:00,1.10179,1.10184,1.10178,1.10179,37,1683501660000
2023-05-07 23:24:00,1.1018,1.10194,1.10179,1.10194,39,1683501840000
2023-05-07 23:27:00,1.10196,1.10199,1.10194,1.10197,19,1683502020000
2023-05-07 23:30:00,1.10208,1.10215,1.10204,1.10204,46,1683502200000
2023-05-07 23:33:00,1.10205,1.1022,1.1019,1.1019,60,1683502380000
2023-05-07 23:36:00,1.1021,1.1022,1.1019,1.10195,65,1683502560000
2023-05-07 23:39:00,1.1019,1.102,1.1017,1.1018,81,1683502740000
2023-05-07 23:42:00,1.10189,1.1021,1.1018,1.1018,116,1683502920000
2023-05-07 23:45:00,1.10201,1.1021,1.1018,1.10192,92,1683503100000
2023-05-07 23:48:00,1.10193,1.1021,1.1018,1.10205,78,1683503280000
2023-05-07 23:51:00,1.1021,1.1021,1.1018,1.102,91,1683503460000
2023-05-07 23:54:00,1.1018,1.102,1.1016,1.10184,73,1683503640000
2023-05-07 23:57:00,1.1018,1.102,1.1016,1.10179,108,1683503820000
2023-05-08 00:00:00,1.1018,1.10211,1.1016,1.10206,218,1683504000000
