Date,Open,High,Low,Close,Volume,timestamp
2023-04-29 09:36:00,1.1126,1.1126,1.1126,1.1126,1,1682760960000
2023-04-30 19:09:00,1.10231,1.10231,1.1007,1.1007,2,1682881740000
2023-04-30 19:12:00,1.10264,1.10264,1.10264,1.10264,1,1682881920000
2023-04-30 19:18:00,1.10343,1.10363,1.10273,1.10273,5,1682882280000
2023-04-30 19:21:00,1.10273,1.10273,1.10273,1.10273,2,1682882460000
2023-04-30 19:24:00,1.10349,1.10358,1.10348,1.10349,4,1682882640000
2023-04-30 19:27:00,1.10313,1.10341,1.10313,1.10341,5,1682882820000
2023-04-30 19:30:00,1.1035,1.1035,1.1033,1.10346,4,1682883000000
2023-04-30 19:36:00,1.10346,1.10353,1.1033,1.10347,5,1682883360000
2023-04-30 19:39:00,1.10353,1.10353,1.10353,1.10353,1,1682883540000
2023-04-30 19:42:00,1.10346,1.10348,1.10346,1.10348,4,1682883720000
2023-04-30 19:45:00,1.10351,1.10351,1.10346,1.10346,2,1682883900000
2023-04-30 19:54:00,1.10346,1.10346,1.10343,1.10343,2,1682884440000
2023-04-30 20:00:00,1.10362,1.10362,1.1035,1.10359,16,1682884800000
2023-04-30 20:06:00,1.10358,1.10362,1.10343,1.10362,19,1682885160000
2023-04-30 20:09:00,1.10358,1.10362,1.10343,1.10348,37,1682885340000
2023-04-30 20:12:00,1.10363,1.10363,1.10328,1.10328,6,1682885520000
2023-04-30 20:15:00,1.10363,1.10363,1.10363,1.10363,1,1682885700000
2023-04-30 20:18:00,1.10359,1.10359,1.10359,1.10359,1,1682885880000
2023-04-30 20:21:00,1.10361,1.10361,1.1036,1.1036,2,1682886060000
2023-04-30 20:24:00,1.10363,1.10363,1.10343,1.1035,4,1682886240000
2023-04-30 20:27:00,1.10363,1.10363,1.10363,1.10363,1,1682886420000
2023-04-30 20:33:00,1.10354,1.10354,1.1035,1.1035,38,1682886780000
2023-04-30 20:36:00,1.10354,1.10363,1.1035,1.10363,40,1682886960000
2023-04-30 20:42:00,1.10343,1.1036,1.10343,1.10351,5,1682887320000
2023-04-30 20:45:00,1.10338,1.10338,1.10296,1.10305,7,1682887500000
2023-04-30 20:48:00,1.10281,1.10298,1.10281,1.10298,3,1682887680000
2023-04-30 20:51:00,1.10305,1.10305,1.10241,1.10241,3,1682887860000
2023-04-30 20:54:00,1.10245,1.10265,1.10245,1.10262,6,1682888040000
2023-04-30 20:57:00,1.10254,1.1026,1.1025,1.1025,4,1682888220000
2023-04-30 21:00:00,1.1025,1.10262,1.10198,1.10198,10,1682888400000
2023-04-30 21:03:00,1.10208,1.10227,1.10208,1.10226,9,1682888580000
2023-04-30 21:06:00,1.10224,1.10224,1.10214,1.10224,9,1682888760000
2023-04-30 21:09:00,1.10214,1.10224,1.1021,1.1021,10,1682888940000
2023-04-30 21:12:00,1.10214,1.10214,1.10169,1.1018,17,1682889120000
2023-04-30 21:15:00,1.10178,1.10218,1.10159,1.10218,24,1682889300000
2023-04-30 21:21:00,1.10198,1.10199,1.10195,1.10199,5,1682889660000
2023-04-30 21:24:00,1.10199,1.10199,1.10184,1.10188,7,1682889840000
2023-04-30 21:30:00,1.10186,1.10203,1.10168,1.10183,33,1682890200000
2023-04-30 21:33:00,1.10184,1.10187,1.10161,1.10179,66,1682890380000
2023-04-30 21:36:00,1.10175,1.10183,1.10162,1.10179,185,1682890560000
2023-04-30 21:39:00,1.10193,1.10194,1.10172,1.10179,15,1682890740000
2023-04-30 21:42:00,1.1017,1.10175,1.10166,1.1017,30,1682890920000
2023-04-30 21:45:00,1.10169,1.10171,1.10168,1.10168,21,1682891100000
2023-04-30 21:48:00,1.10168,1.10177,1.10166,1.10168,29,1682891280000
2023-04-30 21:51:00,1.10169,1.10192,1.10164,1.10177,37,1682891460000
2023-04-30 21:54:00,1.10177,1.10186,1.10166,1.10179,29,1682891640000
2023-04-30 21:57:00,1.10177,1.10184,1.10174,1.10181,26,1682891820000
2023-04-30 22:00:00,1.1018,1.10213,1.10143,1.10145,215,1682892000000
2023-04-30 22:03:00,1.10146,1.10146,1.10132,1.10143,75,1682892180000
2023-04-30 22:06:00,1.1014,1.10159,1.10129,1.10159,50,1682892360000
2023-04-30 22:09:00,1.1016,1.1017,1.10155,1.10169,76,1682892540000
2023-04-30 22:12:00,1.10168,1.10169,1.10153,1.10162,98,1682892720000
2023-04-30 22:15:00,1.1016,1.10175,1.1015,1.10174,98,1682892900000
2023-04-30 22:18:00,1.10173,1.10182,1.10156,1.10176,96,1682893080000
2023-04-30 22:21:00,1.10177,1.10178,1.10155,1.10158,84,1682893260000
2023-04-30 22:24:00,1.10156,1.10167,1.10132,1.10146,129,1682893440000
2023-04-30 22:27:00,1.10144,1.10156,1.10136,1.10141,101,1682893620000
2023-04-30 22:30:00,1.10141,1.10142,1.10124,1.10141,63,1682893800000
2023-04-30 22:33:00,1.10141,1.10147,1.10131,1.10131,65,1682893980000
2023-04-30 22:36:00,1.10134,1.10137,1.10113,1.10113,56,1682894160000
2023-04-30 22:39:00,1.10114,1.1013,1.10105,1.10125,63,1682894340000
2023-04-30 22:42:00,1.10121,1.10121,1.10106,1.10115,134,1682894520000
2023-04-30 22:45:00,1.10116,1.10122,1.10106,1.1011,80,1682894700000
2023-04-30 22:48:00,1.10109,1.10125,1.10109,1.10124,41,1682894880000
2023-04-30 22:51:00,1.10125,1.10133,1.10111,1.10111,96,1682895060000
2023-04-30 22:54:00,1.10111,1.10112,1.10105,1.10112,43,1682895240000
2023-04-30 22:57:00,1.10111,1.10121,1.10111,1.10111,58,1682895420000
2023-04-30 23:00:00,1.10114,1.10115,1.10106,1.10106,82,1682895600000
2023-04-30 23:03:00,1.10105,1.10123,1.10103,1.10117,59,1682895780000
2023-04-30 23:06:00,1.10123,1.10123,1.10107,1.10113,79,1682895960000
2023-04-30 23:09:00,1.10114,1.10132,1.10112,1.1012,67,1682896140000
2023-04-30 23:12:00,1.10121,1.10122,1.10103,1.10107,51,1682896320000
2023-04-30 23:15:00,1.10105,1.10111,1.10105,1.10108,36,1682896500000
2023-04-30 23:18:00,1.10107,1.10122,1.10107,1.1011,62,1682896680000
2023-04-30 23:21:00,1.10109,1.1011,1.10104,1.10106,59,1682896860000
2023-04-30 23:24:00,1.10108,1.10117,1.10106,1.10112,62,1682897040000
2023-04-30 23:27:00,1.10111,1.10125,1.10111,1.10122,67,1682897220000
2023-04-30 23:30:00,1.1012,1.10122,1.10113,1.10117,45,1682897400000
2023-04-30 23:33:00,1.10121,1.1014,1.101,1.101,67,1682897580000
2023-04-30 23:36:00,1.1011,1.1012,1.101,1.1011,67,1682897760000
2023-04-30 23:39:00,1.10111,1.1012,1.1009,1.10101,76,1682897940000
2023-04-30 23:42:00,1.1011,1.1013,1.1009,1.101,103,1682898120000
2023-04-30 23:45:00,1.1009,1.1012,1.1009,1.1009,64,1682898300000
2023-04-30 23:48:00,1.101,1.1012,1.1009,1.10102,71,1682898480000
2023-04-30 23:51:00,1.10101,1.1011,1.1008,1.1009,82,1682898660000
2023-04-30 23:54:00,1.10106,1.1013,1.1009,1.1011,115,1682898840000
2023-04-30 23:57:00,1.1011,1.1012,1.1009,1.10104,120,1682899020000
2023-05-01 00:00:00,1.10106,1.1013,1.1009,1.10126,78,1682899200000
2023-05-01 00:03:00,1.10127,1.10142,1.1011,1.10137,198,1682899380000
2023-05-01 00:06:00,1.10138,1.1015,1.1009,1.1011,142,1682899560000
2023-05-01 00:09:00,1.10107,1.10135,1.1009,1.1012,159,1682899740000
2023-05-01 00:12:00,1.10124,1.1013,1.1009,1.10107,176,1682899920000
2023-05-01 00:15:00,1.10106,1.1012,1.1008,1.10098,215,1682900100000
2023-05-01 00:18:00,1.1008,1.101,1.1005,1.10086,300,1682900280000
2023-05-01 00:21:00,1.10088,1.101,1.1006,1.1008,306,1682900460000
2023-05-01 00:24:00,1.10081,1.10095,1.1006,1.10084,221,1682900640000
2023-05-01 00:27:00,1.10084,1.1009,1.1005,1.10066,226,1682900820000
2023-05-01 00:30:00,1.10069,1.10081,1.1005,1.10078,193,1682901000000
2023-05-01 00:33:00,1.10079,1.1009,1.1005,1.10084,194,1682901180000
2023-05-01 00:36:00,1.10085,1.10085,1.1005,1.10065,212,1682901360000
2023-05-01 00:39:00,1.10064,1.10092,1.1005,1.10083,192,1682901540000
2023-05-01 00:42:00,1.10084,1.101,1.1007,1.1009,231,1682901720000
2023-05-01 00:45:00,1.10092,1.10101,1.1006,1.101,265,1682901900000
2023-05-01 00:48:00,1.101,1.1011,1.1008,1.10091,240,1682902080000
2023-05-01 00:51:00,1.1008,1.10102,1.10069,1.10069,296,1682902260000
2023-05-01 00:54:00,1.10071,1.1008,1.1003,1.1005,325,1682902440000
2023-05-01 00:57:00,1.10046,1.10061,1.1003,1.10052,252,1682902620000
2023-05-01 01:00:00,1.10058,1.10062,1.1003,1.10057,242,1682902800000
2023-05-01 01:03:00,1.10055,1.10066,1.1003,1.10049,270,1682902980000
2023-05-01 01:06:00,1.10049,1.10053,1.1002,1.10044,225,1682903160000
2023-05-01 01:09:00,1.1004,1.10046,1.1002,1.1003,246,1682903340000
2023-05-01 01:12:00,1.10036,1.1005,1.1002,1.10038,203,1682903520000
2023-05-01 01:15:00,1.10039,1.10047,1.1002,1.10039,181,1682903700000
2023-05-01 01:18:00,1.1004,1.1005,1.1002,1.10031,147,1682903880000
2023-05-01 01:21:00,1.10033,1.1005,1.1001,1.1002,293,1682904060000
2023-05-01 01:24:00,1.10041,1.10051,1.1002,1.10049,200,1682904240000
2023-05-01 01:27:00,1.1005,1.10062,1.1003,1.1006,149,1682904420000
2023-05-01 01:30:00,1.10061,1.10063,1.1003,1.1005,193,1682904600000
2023-05-01 01:33:00,1.10057,1.10066,1.1003,1.10063,200,1682904780000
2023-05-01 01:36:00,1.1005,1.10081,1.1004,1.10069,204,1682904960000
2023-05-01 01:39:00,1.10067,1.10086,1.1005,1.10081,203,1682905140000
2023-05-01 01:42:00,1.1007,1.1009,1.1003,1.1004,212,1682905320000
2023-05-01 01:45:00,1.10052,1.1006,1.1003,1.10041,179,1682905500000
2023-05-01 01:48:00,1.10041,1.10041,1.1001,1.1003,227,1682905680000
2023-05-01 01:51:00,1.10029,1.10037,1.1,1.10036,195,1682905860000
2023-05-01 01:54:00,1.10037,1.1005,1.1001,1.1004,213,1682906040000
2023-05-01 01:57:00,1.10038,1.1005,1.1002,1.10041,205,1682906220000
2023-05-01 02:00:00,1.10039,1.10042,1.1,1.10024,218,1682906400000
2023-05-01 02:03:00,1.10025,1.1003,1.0999,1.10021,220,1682906580000
2023-05-01 02:06:00,1.10017,1.10033,1.1,1.10022,228,1682906760000
2023-05-01 02:09:00,1.10021,1.10045,1.1,1.10024,229,1682906940000
2023-05-01 02:12:00,1.1001,1.10031,1.1,1.1001,173,1682907120000
2023-05-01 02:15:00,1.10027,1.1003,1.1,1.10015,180,1682907300000
2023-05-01 02:18:00,1.1002,1.1003,1.0999,1.10015,242,1682907480000
2023-05-01 02:21:00,1.10019,1.1003,1.1,1.10025,180,1682907660000
2023-05-01 02:24:00,1.10026,1.10035,1.1,1.1003,269,1682907840000
2023-05-01 02:27:00,1.1003,1.1004,1.1001,1.1001,168,1682908020000
2023-05-01 02:30:00,1.10028,1.10039,1.1001,1.10039,140,1682908200000
2023-05-01 02:33:00,1.1004,1.1006,1.1002,1.10056,209,1682908380000
2023-05-01 02:36:00,1.1003,1.10063,1.1003,1.1004,179,1682908560000
2023-05-01 02:39:00,1.10057,1.1007,1.1004,1.10051,224,1682908740000
2023-05-01 02:42:00,1.1005,1.10065,1.1003,1.10056,232,1682908920000
2023-05-01 02:45:00,1.10061,1.1008,1.1004,1.10079,180,1682909100000
2023-05-01 02:48:00,1.1008,1.1008,1.1003,1.10051,228,1682909280000
2023-05-01 02:51:00,1.1005,1.1006,1.1003,1.10046,127,1682909460000
2023-05-01 02:54:00,1.1005,1.10071,1.1003,1.10066,168,1682909640000
2023-05-01 02:57:00,1.1005,1.10086,1.1005,1.1007,197,1682909820000
2023-05-01 03:00:00,1.10077,1.10082,1.1005,1.10064,229,1682910000000
2023-05-01 03:03:00,1.1005,1.10076,1.1004,1.10076,222,1682910180000
2023-05-01 03:06:00,1.10071,1.10107,1.1006,1.10099,212,1682910360000
2023-05-01 03:09:00,1.10096,1.10102,1.1007,1.1009,172,1682910540000
2023-05-01 03:12:00,1.1007,1.101,1.1006,1.10093,185,1682910720000
2023-05-01 03:15:00,1.10091,1.1011,1.1008,1.10091,157,1682910900000
2023-05-01 03:18:00,1.101,1.1011,1.1007,1.1009,143,1682911080000
2023-05-01 03:21:00,1.10108,1.1012,1.1009,1.1011,189,1682911260000
2023-05-01 03:24:00,1.10113,1.1013,1.1009,1.101,158,1682911440000
2023-05-01 03:27:00,1.10119,1.1013,1.1009,1.10112,157,1682911620000
2023-05-01 03:30:00,1.1011,1.1012,1.1007,1.10094,175,1682911800000
2023-05-01 03:33:00,1.10096,1.10104,1.1007,1.10093,180,1682911980000
2023-05-01 03:36:00,1.10092,1.10103,1.1007,1.101,120,1682912160000
2023-05-01 03:39:00,1.10101,1.1011,1.1008,1.10094,221,1682912340000
2023-05-01 03:42:00,1.10091,1.101,1.1007,1.10091,146,1682912520000
2023-05-01 03:45:00,1.10091,1.1011,1.1007,1.10107,246,1682912700000
2023-05-01 03:48:00,1.10105,1.10121,1.1009,1.10112,169,1682912880000
2023-05-01 03:51:00,1.10114,1.10123,1.101,1.10117,182,1682913060000
2023-05-01 03:54:00,1.10116,1.1013,1.101,1.1013,192,1682913240000
