Date,Open,High,Low,Close,Volume,timestamp
2022-06-05 19:09:00,1.0716,1.0716,1.0716,1.0716,1,1654456140000
2022-06-05 19:36:00,1.0723,1.07254,1.0723,1.07254,2,1654457760000
2022-06-05 19:39:00,1.0727,1.0727,1.0727,1.0727,1,1654457940000
2022-06-05 20:00:00,1.07122,1.07122,1.07122,1.07122,1,1654459200000
2022-06-05 20:24:00,1.07142,1.07142,1.07142,1.07142,1,1654460640000
2022-06-05 20:51:00,1.0716,1.0716,1.0716,1.0716,1,1654462260000
2022-06-05 21:00:00,1.0716,1.0716,1.0716,1.0716,1,1654462800000
2022-06-05 21:06:00,1.07176,1.07176,1.07174,1.07174,2,1654463160000
2022-06-05 21:09:00,1.07175,1.07183,1.07151,1.07163,15,1654463340000
2022-06-05 21:12:00,1.07184,1.07187,1.07169,1.07183,10,1654463520000
2022-06-05 21:15:00,1.07169,1.07185,1.07169,1.07176,11,1654463700000
2022-06-05 21:18:00,1.07171,1.07178,1.07171,1.07171,3,1654463880000
2022-06-05 21:21:00,1.07169,1.07178,1.07163,1.07174,5,1654464060000
2022-06-05 21:24:00,1.07163,1.07183,1.07163,1.07183,6,1654464240000
2022-06-05 21:27:00,1.07184,1.07185,1.07166,1.07185,5,1654464420000
2022-06-05 21:30:00,1.07189,1.07191,1.07163,1.0719,45,1654464600000
2022-06-05 21:33:00,1.0717,1.07197,1.07163,1.07187,20,1654464780000
2022-06-05 21:36:00,1.07197,1.07197,1.07163,1.07164,7,1654464960000
2022-06-05 21:39:00,1.07164,1.072,1.07164,1.072,10,1654465140000
2022-06-05 21:42:00,1.07189,1.072,1.07166,1.07188,7,1654465320000
2022-06-05 21:45:00,1.0719,1.0719,1.07181,1.07188,4,1654465500000
2022-06-05 21:48:00,1.072,1.072,1.07179,1.07187,6,1654465680000
2022-06-05 21:51:00,1.07184,1.07189,1.07184,1.07189,4,1654465860000
2022-06-05 21:54:00,1.07196,1.0721,1.07195,1.07197,6,1654466040000
2022-06-05 21:57:00,1.0721,1.0721,1.07179,1.072,14,1654466220000
2022-06-05 22:00:00,1.07181,1.07199,1.07134,1.07164,75,1654466400000
2022-06-05 22:03:00,1.07168,1.07194,1.07161,1.07189,40,1654466580000
2022-06-05 22:06:00,1.07189,1.07195,1.0718,1.0719,32,1654466760000
2022-06-05 22:09:00,1.07186,1.07194,1.07163,1.07165,36,1654466940000
2022-06-05 22:12:00,1.07163,1.07173,1.07144,1.07152,95,1654467120000
2022-06-05 22:15:00,1.07153,1.07172,1.0714,1.07161,87,1654467300000
2022-06-05 22:18:00,1.07167,1.07185,1.07167,1.07183,90,1654467480000
2022-06-05 22:21:00,1.0718,1.07181,1.07157,1.07162,96,1654467660000
2022-06-05 22:24:00,1.07162,1.07184,1.07161,1.07179,71,1654467840000
2022-06-05 22:27:00,1.07179,1.072,1.07179,1.07189,64,1654468020000
2022-06-05 22:30:00,1.0719,1.07227,1.07185,1.07224,62,1654468200000
2022-06-05 22:33:00,1.07224,1.07241,1.07224,1.07241,63,1654468380000
2022-06-05 22:36:00,1.07239,1.07255,1.07235,1.07247,49,1654468560000
2022-06-05 22:39:00,1.07247,1.07257,1.07247,1.07257,53,1654468740000
2022-06-05 22:42:00,1.07252,1.07256,1.07231,1.07234,64,1654468920000
2022-06-05 22:45:00,1.07231,1.07246,1.07225,1.07245,45,1654469100000
2022-06-05 22:48:00,1.07245,1.07258,1.07229,1.07241,185,1654469280000
2022-06-05 22:51:00,1.07245,1.07248,1.07235,1.07235,28,1654469460000
2022-06-05 22:54:00,1.07241,1.07241,1.07236,1.0724,20,1654469640000
2022-06-05 22:57:00,1.0724,1.07244,1.0723,1.07244,35,1654469820000
2022-06-05 23:00:00,1.07249,1.07251,1.07218,1.07228,120,1654470000000
2022-06-05 23:03:00,1.07229,1.07231,1.07217,1.07225,125,1654470180000
2022-06-05 23:06:00,1.07222,1.07236,1.07221,1.07227,43,1654470360000
2022-06-05 23:09:00,1.0723,1.07232,1.07215,1.07215,33,1654470540000
2022-06-05 23:12:00,1.07225,1.07237,1.0722,1.07221,36,1654470720000
2022-06-05 23:15:00,1.07222,1.07229,1.07212,1.07227,91,1654470900000
2022-06-05 23:18:00,1.07226,1.07247,1.07226,1.07236,47,1654471080000
2022-06-05 23:21:00,1.07239,1.07246,1.07236,1.07245,34,1654471260000
2022-06-05 23:24:00,1.07246,1.07263,1.07246,1.07256,60,1654471440000
2022-06-05 23:27:00,1.07256,1.07271,1.07245,1.07254,64,1654471620000
2022-06-05 23:30:00,1.07255,1.07263,1.07248,1.07257,68,1654471800000
2022-06-05 23:33:00,1.07258,1.07262,1.0724,1.07249,64,1654471980000
2022-06-05 23:36:00,1.0724,1.0726,1.0723,1.07248,74,1654472160000
2022-06-05 23:39:00,1.07247,1.0726,1.0723,1.0726,54,1654472340000
2022-06-05 23:42:00,1.07256,1.07271,1.0724,1.0726,58,1654472520000
2022-06-05 23:45:00,1.07266,1.073,1.0726,1.07286,103,1654472700000
2022-06-05 23:48:00,1.07288,1.073,1.0727,1.0727,97,1654472880000
2022-06-05 23:51:00,1.0728,1.07293,1.0726,1.07278,64,1654473060000
2022-06-05 23:54:00,1.07281,1.07281,1.0724,1.0726,94,1654473240000
2022-06-05 23:57:00,1.07253,1.07262,1.0723,1.0723,167,1654473420000
2022-06-06 00:00:00,1.07254,1.07284,1.0723,1.07261,386,1654473600000
2022-06-06 00:03:00,1.07262,1.0728,1.0724,1.07271,191,1654473780000
2022-06-06 00:06:00,1.0727,1.07306,1.0725,1.0728,160,1654473960000
2022-06-06 00:09:00,1.07299,1.07301,1.0727,1.07279,197,1654474140000
2022-06-06 00:12:00,1.07279,1.07299,1.0726,1.07295,183,1654474320000
2022-06-06 00:15:00,1.07293,1.07303,1.0727,1.0729,171,1654474500000
2022-06-06 00:18:00,1.07292,1.07316,1.0727,1.07311,197,1654474680000
2022-06-06 00:21:00,1.0729,1.0732,1.0727,1.07297,188,1654474860000
2022-06-06 00:24:00,1.07299,1.07311,1.0726,1.0728,212,1654475040000
2022-06-06 00:27:00,1.07285,1.073,1.0726,1.07275,145,1654475220000
2022-06-06 00:30:00,1.0726,1.0728,1.0724,1.07257,149,1654475400000
2022-06-06 00:33:00,1.0725,1.07266,1.0723,1.07251,173,1654475580000
2022-06-06 00:36:00,1.07252,1.07252,1.0721,1.07229,244,1654475760000
2022-06-06 00:39:00,1.0721,1.07242,1.0721,1.07231,161,1654475940000
2022-06-06 00:42:00,1.07235,1.07244,1.0721,1.0723,161,1654476120000
2022-06-06 00:45:00,1.07237,1.0724,1.0718,1.07212,163,1654476300000
2022-06-06 00:48:00,1.07212,1.07223,1.0718,1.07209,206,1654476480000
2022-06-06 00:51:00,1.072,1.07223,1.0719,1.07217,255,1654476660000
2022-06-06 00:54:00,1.07217,1.0722,1.0716,1.07175,364,1654476840000
2022-06-06 00:57:00,1.07174,1.07184,1.0714,1.07157,219,1654477020000
2022-06-06 01:00:00,1.07164,1.07173,1.0714,1.07157,267,1654477200000
2022-06-06 01:03:00,1.07164,1.07185,1.0715,1.07168,254,1654477380000
2022-06-06 01:06:00,1.07167,1.0718,1.0715,1.0716,206,1654477560000
2022-06-06 01:09:00,1.07166,1.0718,1.0715,1.0715,152,1654477740000
2022-06-06 01:12:00,1.07166,1.0718,1.0715,1.07169,208,1654477920000
2022-06-06 01:15:00,1.07176,1.07214,1.0716,1.07195,336,1654478100000
2022-06-06 01:18:00,1.07194,1.07223,1.0718,1.07194,196,1654478280000
2022-06-06 01:21:00,1.07194,1.07218,1.0717,1.0719,221,1654478460000
2022-06-06 01:24:00,1.072,1.07202,1.0715,1.0718,225,1654478640000
2022-06-06 01:27:00,1.07177,1.07185,1.0716,1.07179,213,1654478820000
2022-06-06 01:30:00,1.0718,1.07183,1.07131,1.07133,270,1654479000000
2022-06-06 01:33:00,1.07135,1.07135,1.0708,1.0709,367,1654479180000
2022-06-06 01:36:00,1.07106,1.07135,1.0709,1.07121,305,1654479360000
